Latitude,Longitude,ndvi_median_res10,gndvi_median_res10,ndbi_median_res10,ndwi_median_res10,bwdrvi_median_res10,ccci_median_res10,ctvi_median_res10,datt1_median_res10,fe2_median_res10,fo_median_res10,fs_median_res10,msr_median_res10,msavi_median_res10,pvr_median_res10,psndc2_median_res10,siwsi_median_res10,ndmi_median_res10,bndvi_median_res10,nbr_median_res10,pndvi_median_res10,si_median_res10,rbndvi_median_res10,srswirnir_median_res10,sbl_median_res10,w_median_res10,sipi1_median_res10,vari_median_res10,tdvi_median_res10,evi_median_res10
40.81240333,-73.90939333,0.48639129042587254,0.45631372549019605,-0.07565751361371799,-0.45631372549019605,-0.49548962069340285,0.49142139861588613,0.9931723367200037,0.5895325872284397,1.7609495756515647,0.8593278759155536,0.7919278014539985,-3.050666666666667,0.6544105649768426,0.0386574767755469,0.5427052176802925,0.02302228753367622,0.07565751361371799,0.5427052176802925,0.19010383284194335,-0.007589524318546232,0.2773109243697479,0.21805300446077144,0.8593278759155536,163.70000000000005,-812.34775,0.7531270572745227,0.06578276389597144,0.9816158149384522,1.923758865248227
40.81233,-73.90942,0.43928334439283345,0.416952474277315,-0.041911853008286294,-0.416952474277315,-0.5473706176961604,0.47086645046414066,0.9691663141034327,0.5615558912386707,1.7844287853863339,0.9195481788842784,0.7919278014539985,-2.9879518072289155,0.6103647257659759,0.027338129496402876,0.4904655557464353,0.02302228753367622,0.041911853008286294,0.4904655557464353,0.15726290516206481,-0.06669535283993115,0.3708609271523179,0.1551058447610172,0.9195481788842784,60.5,-836.8163000000001,0.7492447129909365,0.04769076305220884,0.915547055266324,1.971705137751303
40.81223667,-73.90945333,0.3240038872691934,0.30398162327718226,0.150093574547723,-0.30398162327718226,-0.6544938121322784,-0.08717600274524268,0.9077465985996276,-0.1187762447510498,2.2339193055450974,1.3532002348796242,0.8782816229116945,-1.7105691056910568,0.4893570502854345,0.022209727298285072,0.35239229700218383,-0.06345177664974619,-0.150093574547723,0.35239229700218383,-0.08612825328682587,-0.20735396788457064,0.15508021390374332,0.005312868949232586,1.3532002348796242,-57.29999999999973,-1396.7777,0.6310737852429514,0.04101765316718588,0.7340355362266423,2.589313451382417
40.81216333,-73.90947667,0.2722563936549045,0.275974025974026,-0.014324428958575301,-0.275974025974026,-0.6613528651443343,0.7105090501127855,0.8787811978273684,0.7574316290130797,1.7701099309083337,0.9717557251908397,0.8007331762241424,-14.867924528301886,0.4279275303920258,-0.00401965163019205,0.34175486514168657,-0.013131715081575806,0.014324428958575301,0.34175486514168657,0.1247853463079565,-0.23955108359133126,1.119205298013245,-0.030347890451517395,0.9717557251908397,-837.5999999999999,-653.7995000000001,0.9369797859690844,-0.007058823529411765,0.6418912710099552,1.4206081081081081
40.81209333,-73.90949333,0.16433566433566432,0.1885782272456871,0.06362038664323375,-0.1885782272456871,-0.7013006428464644,0.15298625590864925,0.8150678894028793,0.17375886524822695,1.8127971067301611,1.1358858858858858,0.7585371227142542,8.05,0.28223158735772813,-0.02501786990707648,0.274234693877551,-0.04416839199447895,-0.06362038664323375,0.274234693877551,0.07433794864901197,-0.32659251769464104,1.6194690265486726,-0.12560175054704595,1.1358858858858858,-1364.1,-809.5694000000001,1.1418439716312057,-0.04216867469879518,0.4233473667297415,0.6818181818181818
40.81203167,-73.90952167,0.11919770773638969,0.15562130177514794,0.07495559502664298,-0.15562130177514794,-0.7295575711417296,0.1154008365110104,0.7868911663860446,0.12740384615384615,1.8098964241323676,1.162058371735791,0.7585371227142542,3.273224043715847,0.21296272155632323,-0.037112010796221326,0.2198625858838226,-0.04416839199447895,-0.07495559502664298,0.2198625858838226,0.0630017689481562,-0.3665261109309115,2.235955056179775,-0.1757754800590842,1.162058371735791,-1611.2999999999997,-761.9429,1.4399038461538463,-0.0641399416909621,0.3194440713952977,0.5750622062482721
40.81198167,-73.90953,0.11919770773638969,0.15562130177514794,0.07495559502664298,-0.15562130177514794,-0.7295575711417296,0.1154008365110104,0.7868911663860446,0.12740384615384615,1.8098964241323676,1.162058371735791,0.7585371227142542,3.273224043715847,0.21296272155632323,-0.037112010796221326,0.2198625858838226,-0.04416839199447895,-0.07495559502664298,0.2198625858838226,0.0630017689481562,-0.3665261109309115,2.235955056179775,-0.1757754800590842,1.162058371735791,-1611.2999999999997,-761.9429,1.4399038461538463,-0.0641399416909621,0.3194440713952977,0.5750622062482721
40.81194,-73.90954833,0.11132749107432652,0.13527851458885942,0.14666666666666667,-0.13527851458885942,-0.7329589767586959,-0.591808896522734,0.781874344811445,-0.7040816326530612,1.9969126110197086,1.34375,0.7772223429689198,23.866666666666667,0.2003036851288016,-0.024317246539468762,0.2128940843074743,-0.043310657596371885,-0.14666666666666667,0.2128940843074743,-0.021714285714285714,-0.37700145560407566,1.6735751295336787,-0.183206106870229,1.34375,-1176.1,-996.6578000000002,1.043731778425656,-0.041613316261203584,0.30045551437142853,0.5377861398557542
40.8119,-73.90956333,0.06623152236513727,0.08540160250146571,-0.09384539635647464,-0.08540160250146571,-0.7758404972353392,2.628402181955212,0.7524835694984557,2.3869565217391306,1.606031333510225,0.8284119553474973,0.7772223429689198,1.3200371057513915,0.12421519881490894,-0.019279128248113998,0.11593329314848302,-0.043310657596371885,0.09384539635647464,0.11593329314848302,0.21664841182913472,-0.4303005436455021,2.3142857142857145,-0.2503711701984073,0.8284119553474973,-3727.3,83.37180000000012,4.12463768115942,-0.03576982892690513,0.1863227951562866,0.9913793103448276
40.81186333,-73.90958167,0.06623152236513727,0.08540160250146571,-0.09384539635647464,-0.08540160250146571,-0.7758404972353392,2.628402181955212,0.7524835694984557,2.3869565217391306,1.606031333510225,0.8284119553474973,0.7772223429689198,1.3200371057513915,0.12421519881490894,-0.019279128248113998,0.11593329314848302,-0.043310657596371885,0.09384539635647464,0.11593329314848302,0.21664841182913472,-0.4303005436455021,2.3142857142857145,-0.2503711701984073,0.8284119553474973,-3727.3,83.37180000000012,4.12463768115942,-0.03576982892690513,0.1863227951562866,0.9913793103448276
40.81181167,-73.9096,0.04617713853141559,0.09682539682539683,0.05201783468617812,-0.09682539682539683,-0.7544275306521353,0.6427072285453135,0.739037981792151,0.6530054644808743,1.7656926928996395,1.1097443318861553,0.7772223429689198,1.3414179104477613,0.08825844937382499,-0.05087572977481234,0.16657287563308948,-0.043310657596371885,-0.05201783468617812,0.16657287563308948,0.07381507381507381,-0.4202209481191442,2.6194690265486726,-0.23842762674504042,1.1097443318861553,-2426.5,-567.5204000000001,3.92896174863388,-0.08648393194706994,0.1323876701818057,0.19835248211575982
40.81175333,-73.909615,0.05824284304047384,0.08906197087707417,0.09890725693471561,-0.08906197087707417,-0.7521960240406843,0.2573933556754386,0.7471565050513004,0.268361581920904,1.9769046538794497,1.2195273631840795,0.8503314635390107,3.2987012987012987,0.11004417461003868,-0.030979827089337175,0.17158469945355193,-0.05444280145180804,-0.09890725693471561,0.17158469945355193,-0.01816516562356892,-0.4174968302843688,1.8269230769230769,-0.22988505747126436,1.2195273631840795,-1675.9,-703.1927000000002,1.4350282485875707,-0.052471018913971934,0.16506625384295479,0.2653673163418291
40.8117,-73.90963167,0.05824284304047384,0.08906197087707417,0.09890725693471561,-0.08906197087707417,-0.7521960240406843,0.2573933556754386,0.7471565050513004,0.268361581920904,1.9769046538794497,1.2195273631840795,0.8503314635390107,3.2987012987012987,0.11004417461003868,-0.030979827089337175,0.17158469945355193,-0.05444280145180804,-0.09890725693471561,0.17158469945355193,-0.01816516562356892,-0.4174968302843688,1.8269230769230769,-0.22988505747126436,1.2195273631840795,-1675.9,-703.1927000000002,1.4350282485875707,-0.052471018913971934,0.16506625384295479,0.2653673163418291
40.81164333,-73.90964667,0.05769702921679352,0.07969924812030076,0.04,-0.07969924812030076,-0.7695517278271102,0.8992874899019943,0.7467911550204606,0.9042553191489362,1.9177510919249086,1.0833333333333333,0.8870794943218342,1.242643262777491,0.10907679223646483,-0.022103861517976033,0.13130252100840337,-0.060681818181818184,-0.04,0.13130252100840337,0.019886363636363636,-0.4303847679492265,1.9120879120879122,-0.24777370350969094,1.0833333333333333,-2539.0999999999995,-631.2653000000003,5.121276595744681,-0.039504997620180865,0.16361518389597762,0.46479430379746833
40.81157833,-73.90966167,0.003243243243243243,0.04645917907081642,0.004078128353723975,-0.04645917907081642,-0.7954144620811288,28.96872175723997,0.7093963935933444,26.566666666666666,1.8567918318498018,1.0081896551724139,0.9320222317229585,1.009655616350177,0.00646413311460492,-0.0432224485177642,0.06519742883379247,0.03337121603471433,-0.004078128353723975,0.06519742883379247,0.03111111111111111,-0.47122507122507123,5.897435897435898,-0.30340789671220536,1.0081896551724139,-3031.5,-389.8666999999999,104.56666666666666,-0.08015107007973143,0.009696199446855182,0.04256526674233825
40.81151,-73.909675,0.003243243243243243,0.04645917907081642,0.004078128353723975,-0.04645917907081642,-0.7954144620811288,28.96872175723997,0.7093963935933444,26.566666666666666,1.8567918318498018,1.0081896551724139,0.9320222317229585,1.009655616350177,0.00646413311460492,-0.0432224485177642,0.06519742883379247,0.03337121603471433,-0.004078128353723975,0.06519742883379247,0.03111111111111111,-0.47122507122507123,5.897435897435898,-0.30340789671220536,1.0081896551724139,-3031.5,-389.8666999999999,104.56666666666666,-0.08015107007973143,0.009696199446855182,0.04256526674233825
40.81144167,-73.90969333,0.12402515723270441,0.18138551031200423,0.022960857205335666,-0.18138551031200423,-0.7450353800502167,0.6063410182697336,0.7899526297397234,0.6338742393509128,1.8649722810288698,1.0470008952551477,0.9320222317229585,1.4982314300151591,0.2206419071048913,-0.05868044998479781,0.187350518203561,0.03337121603471433,-0.022960857205335666,0.187350518203561,0.012233801540552787,-0.3664208735110607,21.31578947368421,-0.1882267441860465,1.0470008952551477,-1677.8999999999996,-792.272,3.0070993914807302,-0.10965909090909091,0.3309628519672232,1.015657189946436
40.81137667,-73.909705,0.4478889873043992,0.44002349141095287,-0.1452592246613732,-0.44002349141095287,-0.5218874914692404,0.7865074538746997,0.9735959055503465,0.8421226104152933,1.596662115832541,0.7463295269168027,0.7729508196721312,9.267029972752043,0.6186305206360885,0.009796134498279057,0.517092034029389,0.18312688316036158,0.1452592246613732,0.517092034029389,0.2683305314884262,-0.04237453622339387,0.7861271676300579,0.17672465506898621,0.7463295269168027,406.5,-500.56470000000013,1.1209624258404747,0.016696750902527077,0.9279457542825966,1.7166459205612765
40.81132,-73.90971333,0.4478889873043992,0.44002349141095287,-0.1452592246613732,-0.44002349141095287,-0.5218874914692404,0.7865074538746997,0.9735959055503465,0.8421226104152933,1.596662115832541,0.7463295269168027,0.7729508196721312,9.267029972752043,0.6186305206360885,0.009796134498279057,0.517092034029389,0.18312688316036158,0.1452592246613732,0.517092034029389,0.2683305314884262,-0.04237453622339387,0.7861271676300579,0.17672465506898621,0.7463295269168027,406.5,-500.56470000000013,1.1209624258404747,0.016696750902527077,0.9279457542825966,1.7166459205612765
40.81123,-73.909745,0.5000785545954438,0.4752781211372064,-0.13208442020393646,-0.4752781211372064,-0.4906103286384976,0.680785924486787,1.0000392765263992,0.7618598806157713,1.6598381343317576,0.7666527021365731,0.7729508196721312,37.17045454545455,0.666689942508583,0.03253268470659775,0.5472370766488414,0.18312688316036158,0.13208442020393646,0.5472370766488414,0.25582007102459553,0.009302325581395349,0.28903654485049834,0.2300953362535429,0.7666527021365731,741.3000000000002,-601.4374,1.0276468740182219,0.056553911205074,1.0000348820769982,2.0698400312134217
40.81120333,-73.909755,0.36947996589940324,0.36808039516266394,-0.09353301565690947,-0.36808039516266394,-0.6111541440743611,0.7639054645881183,0.9324590960998789,0.8158744808491002,1.6272489813595805,0.8289342629482072,0.7527786121958546,7.263005780346821,0.5395297715645029,0.0016198704103671706,0.4140845070422535,0.1308093994778068,0.09353301565690947,0.4140845070422535,0.2315240723704385,-0.14407502131287298,0.93717277486911,0.06680834108115287,0.8289342629482072,-53.29999999999973,-461.0510999999999,1.1596677434240885,0.0029411764705882353,0.8092946249614492,2.058320668693009
40.81116167,-73.90977,0.36947996589940324,0.36808039516266394,-0.09353301565690947,-0.36808039516266394,-0.6111541440743611,0.7639054645881183,0.9324590960998789,0.8158744808491002,1.6272489813595805,0.8289342629482072,0.7527786121958546,7.263005780346821,0.5395297715645029,0.0016198704103671706,0.4140845070422535,0.1308093994778068,0.09353301565690947,0.4140845070422535,0.2315240723704385,-0.14407502131287298,0.93717277486911,0.06680834108115287,0.8289342629482072,-53.29999999999973,-461.0510999999999,1.1596677434240885,0.0029411764705882353,0.8092946249614492,2.058320668693009
40.81111833,-73.90978667,0.24091919940696813,0.23610854716632823,-0.002845589336528381,-0.23610854716632823,-0.6750776397515528,0.81591246494749,0.8607666346966337,0.8461538461538461,1.7587604773372163,0.9943249701314217,0.7527786121958546,3.385321100917431,0.3882205778493244,0.005100801554529998,0.31966890027591643,0.1308093994778068,0.002845589336528381,0.31966890027591643,0.14383327639221044,-0.27146121205527146,0.8775510204081632,-0.05981465880370682,0.9943249701314217,-292.0999999999999,-516.39645,1.4192307692307693,0.00878293601003764,0.5823308368940183,1.2068325287783142
40.81106,-73.90980833,0.24091919940696813,0.23610854716632823,-0.002845589336528381,-0.23610854716632823,-0.6750776397515528,0.81591246494749,0.8607666346966337,0.8461538461538461,1.7587604773372163,0.9943249701314217,0.7527786121958546,3.385321100917431,0.3882205778493244,0.005100801554529998,0.31966890027591643,0.1308093994778068,0.002845589336528381,0.31966890027591643,0.14383327639221044,-0.27146121205527146,0.8775510204081632,-0.05981465880370682,0.9943249701314217,-292.0999999999999,-516.39645,1.4192307692307693,0.00878293601003764,0.5823308368940183,1.2068325287783142
40.810865,-73.909875,0.2950665916338398,0.2656278643446379,0.05888767720828789,-0.2656278643446379,-0.6665056516278621,0.5942692278470901,0.8916650669583506,0.6547997457088366,1.9646020509664357,1.1251448435689455,0.7986611740473738,7.192913385826771,0.4556060170409637,0.03194229778464709,0.33359088275062776,-0.02656270648870094,-0.05888767720828789,0.33359088275062776,0.05340250228867867,-0.2378849762666961,0.1079136690647482,-0.021541950113378686,1.1251448435689455,-413.2999999999997,-866.5827500000001,1.161474888747616,0.05748725081131201,0.6834089909447832,2.196313878804803
40.81081,-73.9099,0.2950665916338398,0.2656278643446379,0.05888767720828789,-0.2656278643446379,-0.6665056516278621,0.5942692278470901,0.8916650669583506,0.6547997457088366,1.9646020509664357,1.1251448435689455,0.7986611740473738,7.192913385826771,0.4556060170409637,0.03194229778464709,0.33359088275062776,-0.02656270648870094,-0.05888767720828789,0.33359088275062776,0.05340250228867867,-0.2378849762666961,0.1079136690647482,-0.021541950113378686,1.1251448435689455,-413.2999999999997,-866.5827500000001,1.161474888747616,0.05748725081131201,0.6834089909447832,2.196313878804803
40.81075333,-73.90992833,0.13528171135884304,0.21666128511462707,0.10242972844211529,-0.21666128511462707,-0.725244275922415,0.058329135853290845,0.7970456143526812,0.06570155902004454,1.6926953179904864,1.2282377919320595,0.6899308556611927,1.721285140562249,0.23827454888851207,-0.08383685800604229,0.22856211281382458,-0.026847126691812735,-0.10242972844211529,0.22856211281382458,0.08260307427093809,-0.34068241469816274,15.8,-0.16303864948911595,1.2282377919320595,-1251.0,-845.5701,2.38641425389755,-0.1515358361774744,0.3574118100366162,0.6918335901386748
40.810705,-73.909965,0.13528171135884304,0.21666128511462707,0.10242972844211529,-0.21666128511462707,-0.725244275922415,0.058329135853290845,0.7970456143526812,0.06570155902004454,1.6926953179904864,1.2282377919320595,0.6899308556611927,1.721285140562249,0.23827454888851207,-0.08383685800604229,0.22856211281382458,-0.026847126691812735,-0.10242972844211529,0.22856211281382458,0.08260307427093809,-0.34068241469816274,15.8,-0.16303864948911595,1.2282377919320595,-1251.0,-845.5701,2.38641425389755,-0.1515358361774744,0.3574118100366162,0.6918335901386748
40.81062833,-73.90995167,0.15223688445445768,0.16726442777958916,0.05752270633144663,-0.16726442777958916,-0.719435736677116,0.7027748250943661,0.8076118402143803,0.7315010570824524,1.8405776629634816,1.1220670391061454,0.776201145133184,1.9375619425173438,0.2641915099563903,-0.015420200462606014,0.2400415656390717,0.012294074256208508,-0.05752270633144663,0.2400415656390717,0.0689758136757241,-0.3468345192483124,1.4444444444444444,-0.14843006660323502,1.1220670391061454,-1102.2999999999997,-682.2123,2.0665961945031714,-0.026720106880427523,0.39628724840218643,0.806891845786421
40.8106,-73.90991333,0.24126984126984127,0.272372274650179,0.013498170808628737,-0.272372274650179,-0.671152228763667,0.6231128350443629,0.8609702905848966,0.6723684210526316,1.733007308799452,1.0273657289002558,0.776201145133184,2.9869281045751634,0.38868603345235897,-0.03329009943795936,0.3260980159403086,0.012294074256208508,-0.013498170808628737,0.3260980159403086,0.11269208878770631,-0.2568659127625202,2.2369477911646585,-0.05635332448413177,1.0273657289002558,-809.5,-713.0059500000001,1.5032894736842106,-0.058355437665782495,0.5830290282367534,1.1344976862218241
40.810515,-73.90974333,0.23017408123791103,0.24016899577510561,0.012294551572408437,-0.24016899577510561,-0.6879293424926399,0.8631758027539586,0.8545022417980604,0.8858543417366946,1.8645441568429146,1.024895178197065,0.8639734083354641,2.871559633027523,0.3741524731656227,-0.010579771476936098,0.2979591836734694,0.0017866258295048494,-0.012294551572408437,0.2979591836734694,0.060736622654621264,-0.2804073166132378,1.364963503649635,-0.07692307692307693,1.024895178197065,-903.0999999999999,-735.4411,1.5343137254901962,-0.018782870022539443,0.5612286877874498,1.3390847711927982
40.810495,-73.90966667,0.40676841406768416,0.3748378728923476,0.004227336777829967,-0.3748378728923476,-0.5781094527363184,0.6657172423554882,0.952243883712405,0.7369494290375204,1.8846677008146555,1.008490566037736,0.799579045837231,-6.808917197452229,0.5782443684388454,0.03767491926803014,0.4555441125986955,0.0940677966101695,-0.004227336777829967,0.4555441125986955,0.10719415067241155,-0.11129742192412492,0.18128654970760233,0.11373785132650381,1.008490566037736,436.4000000000001,-977.0535000000002,0.8719412724306689,0.06572769953051644,0.8673665204752062,1.9934959349593495
40.81047333,-73.90959167,0.40676841406768416,0.3748378728923476,0.004227336777829967,-0.3748378728923476,-0.5781094527363184,0.6657172423554882,0.952243883712405,0.7369494290375204,1.8846677008146555,1.008490566037736,0.799579045837231,-6.808917197452229,0.5782443684388454,0.03767491926803014,0.4555441125986955,0.0940677966101695,-0.004227336777829967,0.4555441125986955,0.10719415067241155,-0.11129742192412492,0.18128654970760233,0.11373785132650381,1.008490566037736,436.4000000000001,-977.0535000000002,0.8719412724306689,0.06572769953051644,0.8673665204752062,1.9934959349593495
40.810445,-73.90951833,0.5099850968703428,0.4737454545454545,-0.08456433311924641,-0.4737454545454545,-0.4889538989206093,0.688477926026217,1.0049801475006075,0.7694330800701344,1.7752563965869501,0.8440584287406238,0.799579045837231,-6.471615720524017,0.6754403433310472,0.04778453518679409,0.5487618465301131,0.0940677966101695,0.08456433311924641,0.5487618465301131,0.19410724808485563,0.013706853426713357,0.009009009009009009,0.23772294160762278,0.8440584287406238,609.2,-880.0333499999999,0.8661601402688486,0.0834597875569044,1.013160486256114,2.215173485240808
40.81042333,-73.90944,0.43364745867449406,0.39360264303949544,-0.02848276626399202,-0.39360264303949544,-0.5501696558410082,0.7272708680864408,0.9662543447118331,0.7926612041325258,1.8682833399176026,0.9446120689655172,0.811772758384668,-9.434944237918216,0.6049053890387768,0.048286604361370715,0.48741785542554894,0.07619348719570028,0.02848276626399202,0.48741785542554894,0.13198341058794827,-0.08036864532751957,0.11428571428571428,0.14965312190287414,0.9446120689655172,353.4000000000001,-961.42235,0.9041681510509441,0.08255659121171771,0.9073580547803716,1.9239204934886909
40.8104,-73.909385,0.624207492795389,0.578932623616753,-0.12506238147519713,-0.578932623616753,-0.35389200962971457,0.6409319489455094,1.060286514483415,0.7435364727608494,1.7839061554337368,0.7776792051100071,0.811772758384668,-4.428571428571429,0.7685986772976321,0.0708941930887068,0.6535132756344433,0.07619348719570028,0.12506238147519713,0.6535132756344433,0.2260169675875571,0.171238570241064,-0.2360248447204969,0.38800640315232116,0.7776792051100071,988.2,-960.9745999999998,0.8157894736842105,0.12238622386223862,1.1528979870806508,2.3520469106309045
40.81038,-73.909345,0.4823670053795577,0.47202849087401694,-0.06175746548217917,-0.47202849087401694,-0.5142017629774731,0.7153987356394262,0.9911442908979285,0.7884138785625775,1.7444749683379275,0.8836693548387097,0.811772758384668,-7.724324324324324,0.6507606308000504,0.01338649957277129,0.524746387949585,0.07619348719570028,0.06175746548217917,0.524746387949585,0.1645926273773186,-0.009683537985424777,0.5965665236051502,0.20417577081815974,0.8836693548387097,474.5999999999999,-951.1601499999999,0.8853779429987608,0.02391857506361323,0.9761409179633495,2.146847565841979
40.81033333,-73.90925333,0.4823670053795577,0.47202849087401694,-0.06175746548217917,-0.47202849087401694,-0.5142017629774731,0.7153987356394262,0.9911442908979285,0.7884138785625775,1.7444749683379275,0.8836693548387097,0.811772758384668,-7.724324324324324,0.6507606308000504,0.01338649957277129,0.524746387949585,0.07619348719570028,0.06175746548217917,0.524746387949585,0.1645926273773186,-0.009683537985424777,0.5965665236051502,0.20417577081815974,0.8836693548387097,474.5999999999999,-951.1601499999999,0.8853779429987608,0.02391857506361323,0.9761409179633495,2.146847565841979
40.81030667,-73.90922333,0.37485714285714283,0.37230856979894483,-0.09450699419993176,-0.37230856979894483,-0.5810551976318997,0.8163421088343059,0.9353379832216495,0.859375,1.6304219645888325,0.8273067331670823,0.7548354684752575,31.511627906976745,0.5452518802435407,0.002961950330371383,0.452021726010863,0.163040050457269,0.09450699419993176,0.452021726010863,0.23116285019828578,-0.12644095488790053,0.9324675324675324,0.09165154264972777,0.8273067331670823,140.4000000000001,-570.2345500000001,1.0327743902439024,0.005052467936261173,0.8178777974586933,1.5178158260064785
