Latitude,Longitude,lst_median_res10,lst_median_res250,lst_median_res500
40.81004,-73.90791833,41.965772000000015,41.58071890076925,40.5509636894231
40.810025,-73.90782333,42.155472110000034,41.61263428810128,40.58091684927217
40.80997833,-73.907525,42.59297867000001,41.726269585769245,40.71705717423569
40.809905,-73.90740667,42.59297867000001,41.76562063653848,40.7622510058654
40.80987,-73.90739667,42.69893729,41.81301279846156,40.74989656073957
40.80982833,-73.90739833,42.69893729,41.8753743657895,40.77657292795456
40.80977667,-73.90741167,42.69893729,41.84171540230771,40.77422934620581
40.80964333,-73.907465,42.69893729,41.86937518278483,40.78383254463725
40.80957167,-73.90749167,42.99117800000005,41.912835956075966,40.81275629152868
40.80950167,-73.90751833,42.99117800000005,41.90247454212502,40.84368719544588
40.80944167,-73.90753833,42.99117800000005,41.97870855670888,40.84443970136078
40.80939833,-73.90755,42.99117800000005,41.97870855670888,40.84825474307694
40.80920333,-73.90761333,43.87302716000002,41.90458944200002,40.90762811735671
40.80913833,-73.90763833,43.87302716000002,41.9317864973418,40.9382989117143
40.80906667,-73.90766,44.35154996000003,41.91822258253168,40.957461560095865
40.80899,-73.90768,44.35154996000003,41.950960580000014,41.01099592131834
40.80891167,-73.90770167,44.35154996000003,41.96349332000002,41.07090259394233
40.808825,-73.90772667,44.35154996000003,41.88595901350652,41.14784532693551
40.808735,-73.90775667,44.41307432000002,41.8665384453247,41.16354616719357
40.80864333,-73.907785,44.41307432000002,41.88590864807694,41.20440804500002
40.80855,-73.90781833,43.88499023000003,41.86985110962028,41.223097603076944
40.80845667,-73.90785667,43.826883890000005,41.86582820740262,41.26763866739552
40.80836,-73.90789333,43.826883890000005,41.85256104269233,41.33379637828573
40.80826167,-73.90792833,42.73311749000004,41.82992761538464,41.42048314798724
40.80806667,-73.90800833,42.73311749000004,41.75285964025319,41.51740530936104
40.80797667,-73.90802667,41.70600248000002,41.736173079615405,41.56413280961664
40.807885,-73.90804667,41.70600248000002,41.676907112222246,41.60351596259496
40.80778833,-73.90808667,41.70600248000002,41.66319069784812,41.6425629437143
40.80769167,-73.90813,41.18988146000004,41.65567432653848,41.676299558594266
40.80759667,-73.90817333,41.18988146000004,41.637826837837856,41.75668651766993
40.8075,-73.90821333,41.18988146000004,41.55698568597404,41.87211382737866
40.80741333,-73.908245,40.402027850000025,41.54982525846156,41.88808325375002
40.80732833,-73.90827,40.402027850000025,41.51145656949368,41.912360029240524
40.80723833,-73.90829833,40.402027850000025,41.47967763670887,41.934552632611485
40.80704833,-73.90836333,39.9320501,41.41929982772153,41.99462985457145
40.806955,-73.90839667,39.9320501,41.41770563923079,42.00581399544588
40.80687167,-73.90842833,39.93034109000001,41.35764927500001,42.00007193955416
40.80679667,-73.908455,39.93034109000001,41.37840003222224,42.023645046571446
40.80674,-73.90848,39.93034109000001,41.31942009139243,42.03146241313101
40.80669667,-73.90849667,39.93034109000001,41.299169320259765,42.039484733569154
40.80663333,-73.90853,40.32854042000002,41.32682136384618,42.05963061009617
40.80654167,-73.90859333,40.32854042000002,41.30793461230772,42.02238773383389
40.80648333,-73.90863333,40.32854042000002,41.35620318961541,42.03494831445163
40.80643,-73.908675,40.19694665000003,41.31855476987344,42.0360221706731
40.80638833,-73.90871333,40.64299826000001,41.29548951384618,42.03300216015976
40.80634667,-73.90875333,40.64299826000001,41.30678639721522,42.044152423598746
40.80631167,-73.9088,40.64299826000001,41.27675613500003,42.02730721085716
40.80628333,-73.90885167,40.64299826000001,41.27580788683546,42.0301284337143
40.80626,-73.90889833,40.64299826000001,41.29421760215192,42.017866774472864
40.80624833,-73.90893667,40.07731595000004,41.28063654948054,42.02593791615386
40.80624333,-73.90896333,40.07731595000004,41.28063654948054,42.033239304451634
40.80621667,-73.909165,40.07731595000004,41.24954144545456,41.975965417709695
40.806185,-73.909225,39.49625255000001,41.260695823076944,41.954732125112564
40.80615,-73.90930167,39.49625255000001,41.26016720037977,41.93019106079116
40.80609667,-73.90947667,40.09269704000002,41.33926646230771,41.86890443958468
40.80606833,-73.90954667,40.09269704000002,41.35572289092107,41.854752934805205
40.80603667,-73.909595,40.09269704000002,41.38524942594938,41.851606855942514
40.80601333,-73.90964667,40.09269704000002,41.366895457307706,41.84786658628574
40.80599,-73.9097,40.09269704000002,41.3566413973077,41.852906131250016
40.80597167,-73.90976,39.53555978,41.37451943911393,41.835451823439506
40.80591167,-73.90987167,39.53555978,41.41715815696204,41.80295488857144
40.80590333,-73.90990833,39.53555978,41.388762021153866,41.808129434267535
40.805895,-73.90994667,39.53555978,41.406027404230784,41.812262367788485
40.80588667,-73.90998333,39.53555978,41.41307372701301,41.787770339096795
40.80574833,-73.910005,39.94230415999999,41.462237607702725,41.75754665980771
40.80571167,-73.90990833,40.14396734000002,41.41575931415586,41.83044148787784
40.80562667,-73.90979167,40.14396734000002,41.48021846265825,41.81933768948883
40.80555333,-73.90964,41.11810304000002,41.52881319961541,41.797726561012674
40.80539,-73.90940833,41.41376177000001,41.638540405769255,41.83107143546328
40.80531333,-73.90931,41.31122117000004,41.6991015408861,41.82578655269232
40.80523667,-73.90921167,41.31122117000004,41.73126515346157,41.766305336057705
40.80516667,-73.90911833,41.31122117000004,41.809963555844185,41.694292189614174
40.80509833,-73.90902667,41.31122117000004,41.86682248430383,41.7066190215823
40.80503167,-73.90895333,41.72651060000001,41.94100190444446,41.60267227411394
40.80498833,-73.90889167,42.93307166000002,41.99408964670888,41.5444657697143
40.804955,-73.90883167,42.93307166000002,42.03774511734179,41.484444253428585
40.80489167,-73.90870167,42.93307166000002,42.06579405894738,41.40669567096156
40.80486167,-73.90863833,43.02706721000004,42.273647842027046,41.26841823772729
40.80483667,-73.90858,43.02706721000004,42.3230646419231,41.31236966868169
40.804815,-73.90852667,43.02706721000004,42.3230646419231,41.32014965173079
40.80479667,-73.90847333,43.02706721000004,42.33799005139243,41.21247837000002
40.80478,-73.90842333,43.19796821000003,42.36491347653849,41.17633376996837
40.80476667,-73.90837333,43.27658267000001,42.36162144125002,41.174787917714305
40.80474,-73.908315,43.27658267000001,42.44791001346156,40.98624884942859
40.80463667,-73.90824,43.27658267000001,42.476614558734205,40.82931844894906
40.804555,-73.90812,43.27658267000001,42.548522499615416,40.73163672096155
40.80449833,-73.90805,43.63205675,42.64994567000002,40.461783138945705
40.80446,-73.90797167,43.63205675,42.687401472500014,40.40671667230772
40.80441167,-73.90789,43.63205675,42.77575396025977,40.216086462958216
40.80431833,-73.90774667,45.404300120000016,42.73338733368423,39.84391480041938
40.804275,-73.90767833,45.404300120000016,42.7597166969231,39.72154156472845
40.804235,-73.907605,46.02467075000001,42.79892519151901,39.555685693290755
40.80420833,-73.907515,46.19215373,42.72634553787502,39.37777380927217
40.804175,-73.90745167,46.19215373,42.69080326772154,39.24684629191695
40.804135,-73.90736167,46.19215373,42.73708326961541,39.10965592367414
40.80409667,-73.90721833,46.28614928000002,42.782678780000026,38.84065549913463
40.80413667,-73.90718,46.28614928000002,42.702420209113946,38.85297033514288
40.80417833,-73.907135,46.28614928000002,42.80445770230772,38.78890864826925
40.80422333,-73.90709,46.28614928000002,42.8564474394937,38.8610015590446
40.80427167,-73.90704333,45.455570420000015,42.84532805797471,38.823566620254795
40.80432667,-73.906985,45.455570420000015,42.9586629892308,38.90188599914288
40.80438,-73.90693,45.455570420000015,42.99566962884618,38.907611256784584
40.80442667,-73.906875,45.455570420000015,43.09554308364866,38.992855385096796
40.80446833,-73.90682833,45.455570420000015,43.159002782000016,38.996221501961436
40.8045,-73.90678333,45.455570420000015,43.07857852423079,38.937988772154355
40.80451333,-73.90674167,45.723884990000045,43.04247021038463,38.88531434057695
40.80451,-73.9067,45.723884990000045,42.95217751538463,38.79548791942859
40.80448833,-73.90665667,45.723884990000045,43.04781329341775,38.78650178554142
40.80445333,-73.90660667,45.723884990000045,42.95285345075003,38.647411384423094
40.80441167,-73.90655667,45.723884990000045,42.93307166000002,38.46249869346156
40.80436667,-73.90649,46.55788187000002,42.924881728961054,38.3257180802251
40.80432333,-73.906415,46.55788187000002,42.44877817688314,37.991860663419374
40.804275,-73.90633,46.55788187000002,42.35744203538464,37.88535501226839
40.80422333,-73.90624167,46.586935040000014,42.16791720846155,37.72447874824283
40.80412,-73.90606,43.11251770999999,41.700240048846176,37.344543854857164
40.80407,-73.90597,43.11251770999999,41.734700531038975,37.23989325636365
40.80394333,-73.90573333,43.43381159000003,40.38280148750002,36.53878897417199
40.803915,-73.90568167,43.10397266000004,40.33020616392407,36.39579916057145
40.80389167,-73.90563,43.10397266000004,40.07740248215192,36.38053138254779
40.803875,-73.90562667,43.10397266000004,40.07289005230771,36.33257664142859
40.80382333,-73.905605,43.10397266000004,39.783755624683565,36.1288878241083
40.803785,-73.90562833,43.10397266000004,39.84281841537502,36.07378041566881
40.80373833,-73.90566833,43.10397266000004,39.69441006846156,36.07561170399363
40.80368667,-73.90572167,42.87325630999999,39.57806592615387,36.019356336485636
40.80363333,-73.90577667,42.87325630999999,39.25256908662502,35.88806042771431
40.80357833,-73.90583167,42.87325630999999,39.234576826538486,35.80962218980772
40.80352833,-73.90588333,42.87325630999999,39.06124204407897,35.80478540126626
40.80348333,-73.90592667,42.87325630999999,38.74813342250002,35.769706946634635
40.80344333,-73.90596667,42.136673,38.86036766038963,35.78526730825244
40.80340833,-73.906,42.136673,38.93988215346156,35.70098502528848
40.80338333,-73.90602333,42.136673,38.93988215346156,35.70493904726116
40.80331667,-73.90607,42.136673,38.83877504037501,35.66211302942859
40.80328,-73.90609333,42.136673,38.77727853291141,35.5943471833654
40.80319667,-73.90617,42.136673,38.57590793975002,35.55704436977709
40.80311667,-73.90625667,42.5297453,38.53318159423079,35.53305286479102
40.803035,-73.90634667,42.5297453,38.02430665142859,35.42636338199358
40.80296167,-73.90642833,42.5297453,38.30605854730771,35.482942053890696
40.802895,-73.90650333,41.063414720000026,38.310370511000016,35.48777500325952
40.80274667,-73.90665167,42.30586499000003,38.14968084575001,35.427620581142875
40.80267333,-73.906725,42.30586499000003,38.11123140730771,35.424733418461564
40.8026,-73.9068,41.51801138000002,37.79859037640003,35.374618891250016
40.80252833,-73.90687333,41.51801138000002,37.92387457025977,35.40324526816131
40.80245333,-73.90694833,41.51801138000002,37.96679541312502,35.390543202285734
40.80237833,-73.90702,41.51801138000002,38.123260208461566,35.48379641888537
40.80230833,-73.90709167,40.23283586000002,37.91823816650002,35.271276006000015
40.80225167,-73.90714667,40.23283586000002,37.812658596153874,35.287581388598745
40.802215,-73.90718,40.23283586000002,37.812658596153874,35.25925957141481
40.80219167,-73.907205,40.23283586000002,37.71340000103899,35.303265649708756
40.80219167,-73.90729,40.23283586000002,38.47103130783786,35.60363270477274
40.80221667,-73.90734333,41.059996700000056,38.66287091360003,35.762076655192324
40.80225167,-73.90740333,41.059996700000056,38.75906997675328,35.85451160106111
40.80229667,-73.90747,41.059996700000056,38.87927830696206,35.86881895522294
40.80234333,-73.90754833,41.059996700000056,39.27977795000004,36.126958324000014
40.802395,-73.90763833,42.729699470000014,39.58352022518991,36.396423084857155
40.80244667,-73.90773333,42.729699470000014,40.04977203558444,36.68925875435485
40.80250333,-73.90783167,42.729699470000014,40.31177897576927,36.865362279968174
40.802615,-73.90803167,43.56198734000003,40.856003051818206,37.36828232038587
40.80266833,-73.90812667,44.49852482000003,40.95765329346157,37.600993325576944
40.80271333,-73.90820333,44.49852482000003,41.53514645394738,37.97480639750002
40.80275833,-73.90829,44.49852482000003,41.4756805169231,38.05133902207008
40.80281167,-73.90837167,44.49852482000003,41.69096751860761,38.283328965509575
40.80283,-73.90840167,44.38573016000001,41.69096751860761,38.283328965509575
40.80285,-73.90844167,44.38573016000001,41.699636417750014,38.3036339829747
40.80287333,-73.90849167,44.38573016000001,41.770703845769255,38.42957368549522
40.80294,-73.908605,44.842035830000015,41.85183800000002,38.629861166346174
40.80298,-73.90866833,44.471180660000016,41.89201823077924,38.784563265922344
40.803025,-73.90873667,44.471180660000016,42.1214014619231,39.00182493112905
40.80307167,-73.90881667,44.471180660000016,42.12967955118423,39.23566447504856
40.80312,-73.90890167,44.471180660000016,42.13682443126584,39.29560494782749
40.80317,-73.90898667,42.4272047,42.14414444115386,39.43651936394233
40.80322,-73.90907667,42.73824452000002,42.2109372527273,39.68600227641937
40.80327167,-73.90917,42.73824452000002,42.1788141579747,39.79261116028573
40.80332167,-73.909265,42.73824452000002,42.17926678769233,39.93809736615386
40.80337667,-73.90936,42.73824452000002,42.20005780126584,40.11172401800001
40.80343333,-73.909455,42.73824452000002,42.18143175556964,40.225988934586006
40.80349,-73.90955167,42.20161538000002,42.094709876081104,40.33218849903848
40.80354833,-73.909645,42.20161538000002,42.09365921584417,40.559251239223315
40.80359333,-73.90975333,41.78461694000001,42.06437538708862,40.62256561678235
40.80364167,-73.90986,41.78461694000001,41.9880986819231,40.73583276828573
40.80368833,-73.90996167,41.78461694000001,41.93450588115387,40.872613613173094
40.80373333,-73.910065,43.41672149000004,41.84125223341773,40.907494598797484
40.803775,-73.91016667,43.41672149000004,41.80308739423078,41.01198607722046
40.80381667,-73.91026833,43.41672149000004,41.76098987675002,41.088338231766585
40.80385833,-73.91036667,43.41672149000004,41.74027032153848,41.14207272165607
40.80390333,-73.910465,43.41672149000004,41.62033003064936,41.15775870893206
40.803945,-73.91056667,43.72092527000004,41.61305862846155,41.24871316758844
40.80399,-73.91066667,43.21334930000003,41.66930258576925,41.265160594032274
40.80403333,-73.91077,43.21334930000003,41.57405814384617,41.286199510769244
40.80407667,-73.91087,43.08346454000002,41.52500278454548,41.33925995987099
40.80416833,-73.91104333,43.08346454000002,41.46627110225002,41.29980410958468
40.80421,-73.91112667,42.61690481000002,41.47620472287502,41.319479582246856
40.804245,-73.91121,42.61690481000002,41.50267301525002,41.34337668299365
40.80427167,-73.91128667,42.769006700000034,41.5021701719231,41.33170744961663
40.804295,-73.911345,42.769006700000034,41.48263937039477,41.29997157019419
40.80431167,-73.911385,42.769006700000034,41.47162709576925,41.28615752173635
40.80432167,-73.91140667,42.769006700000034,41.47162709576925,41.27356799790999
40.80437,-73.91156333,42.769006700000034,41.51638890215193,41.28245012228573
40.804385,-73.911605,42.769006700000034,41.52043428025319,41.26647022444091
40.80441833,-73.91168667,41.72992862000001,41.52484742000002,41.28018972475886
40.80443333,-73.91172667,41.72992862000001,41.53950892684214,41.278061937013
40.80448,-73.91183333,41.72992862000001,41.616473142800025,41.24197887701924
40.80449833,-73.91187667,41.72992862000001,41.59595521582281,41.22955021134617
40.804515,-73.91191667,41.19842651000002,41.617462615769256,41.216639517211554
40.80453333,-73.91195833,41.29754909000002,41.62249895341776,41.22242884789811
40.80455333,-73.91200333,41.29754909000002,41.625999449375016,41.21592351714287
40.80456833,-73.912045,41.29754909000002,41.62896723177218,41.209515964664554
40.80457167,-73.91207333,41.29754909000002,41.60901616250002,41.203661705189894
40.8046,-73.91214333,41.29754909000002,41.623222308125015,41.20723198057144
40.80461833,-73.91219333,41.07708680000002,41.61918909860763,41.21174914386584
40.804645,-73.912275,41.07708680000002,41.613416863250016,41.161303318338675
40.80469833,-73.91236667,41.07708680000002,41.614655895500015,41.141358555822805
40.804735,-73.91245333,40.91643986,41.58689097291142,41.132433687547795
40.804785,-73.912545,40.91643986,41.61241281987502,41.13749894714288
40.80482667,-73.91263,41.13006611000003,41.59620413623379,41.11950431829584
40.804865,-73.91271833,41.13006611000003,41.49083109767125,41.1324498747573
40.80490833,-73.91281,41.13006611000003,41.526290090779234,41.105505982419366
40.80495333,-73.91290833,41.13006611000003,41.55173728620255,41.105058318101285
40.80500667,-73.91301333,41.09588590999999,41.54611269632913,41.08927231257145
40.805055,-73.91312,41.09588590999999,41.51619281807694,41.092128279038484
40.80509833,-73.91322667,41.26336889000001,41.44956444784812,41.040278185886095
40.80514167,-73.91332167,41.26336889000001,41.40487059139242,41.0262939377143
40.80522667,-73.91352167,41.547064550000016,41.38578220884617,41.03088308270098
40.805275,-73.913625,41.547064550000016,41.32822249025976,41.00722553865387
40.805365,-73.913835,41.72138357,41.36364505175002,40.98059894375002
40.80540667,-73.91393667,41.72138357,41.38356926000001,40.97070092750002
40.805445,-73.91403,41.72138357,41.42694556142858,40.969628661548406
40.80548,-73.91411167,42.14521805000004,41.36356507884617,40.91686574747605
40.80550667,-73.914175,42.14521805000004,41.3054235158228,40.903301165286635
40.805525,-73.91421167,42.14521805000004,41.33175092303798,40.90727434140129
40.805535,-73.91423333,42.14521805000004,41.33685632000001,40.8930090063376
40.80557833,-73.91437,41.823924170000026,41.33458485101268,40.866105705605115
40.80556833,-73.91442167,41.823924170000026,41.28017776050634,40.86115474285716
40.80556,-73.914445,41.823924170000026,41.28017776050634,40.86596419522295
40.80552333,-73.9145,41.823924170000026,41.25346539615386,40.87670262103228
40.80547833,-73.91452667,41.823924170000026,41.16968406909093,40.866845598746
40.80542667,-73.91456333,41.823924170000026,41.13893981576924,40.84213364385854
40.80536667,-73.91460167,41.196717500000034,40.94246939692309,40.84008019061292
40.80530167,-73.91464667,40.87029659000001,40.839884976153854,40.85198655360131
40.80523667,-73.91469667,40.87029659000001,40.79951328974684,40.88255805857145
40.80517333,-73.91474167,40.87029659000001,40.67755093653848,40.895991609777084
40.80511833,-73.91478167,40.87029659000001,40.6191816719231,40.89760252932909
40.805075,-73.91480667,40.87029659000001,40.59036507860761,40.89536389003197
40.80498167,-73.91489167,40.15934843000002,40.53835426307694,40.88630413382639
40.80494,-73.914925,40.15934843000002,40.53162407584417,40.86456154682695
40.80488833,-73.91497167,40.15934843000002,40.32854042000002,40.84197901330099
40.804825,-73.91502333,40.15934843000002,40.13588838363638,40.86880189315115
40.804755,-73.91507667,40.27897913000001,40.1382562179747,40.88731049210193
40.80467,-73.91513833,39.19546679000004,40.039367163846165,40.87742653617836
40.80457833,-73.91521167,39.19546679000004,39.99554306645572,40.872468230095556
40.80448833,-73.91528333,39.45694532000002,39.89274287000002,40.846195166923096
40.80440167,-73.91535,39.45694532000002,39.80477382894739,40.84500105096156
40.80413167,-73.91556,38.98354955000002,39.62092588444446,40.812249740854455
40.80405,-73.915625,38.98354955000002,39.52971885974687,40.77093063832281
40.80396833,-73.91569333,39.05020094,39.45257291779224,40.76455228315114
40.803895,-73.91576167,39.05020094,39.50492739822786,40.786723823917214
40.80383,-73.91581333,39.05020094,39.46586284653848,40.748255747692326
40.80378667,-73.91585333,39.05020094,39.46213893480522,40.729634041129046
40.80376333,-73.91588,39.05020094,39.47352271700002,40.72794097108628
40.80375167,-73.91591167,39.05020094,39.47352271700002,40.71571826831212
40.80376667,-73.91602,39.05020094,39.36104356653849,40.71786056663464
40.80379333,-73.91610167,39.05020094,39.33233902126584,40.74088534550957
40.80383,-73.91619833,38.58705923000002,39.26577416341775,40.704620277714305
40.80387667,-73.91630333,38.58705923000002,39.18917043736844,40.67933401777422
40.80392,-73.91641167,38.58705923000002,39.07478439153848,40.69614189788464
40.80396833,-73.916525,38.41444922000002,38.98766870230772,40.69803827337622
40.80401667,-73.91664333,38.14613465000002,39.04419749461541,40.67465615906755
40.80417333,-73.91703167,38.18373287000003,38.92079210683546,40.59442754267518
40.80422333,-73.917165,38.18373287000003,38.89020299113927,40.587607830796195
40.80427333,-73.917295,37.81971374000005,38.90549754898736,40.573124165428595
40.80432333,-73.91742167,37.81971374000005,38.869327109493696,40.5391501317143
40.80437167,-73.917545,38.01624989000001,38.82448015769233,40.512036439035384
40.80442,-73.917665,38.01624989000001,38.81517694835619,40.48222924785717
40.804465,-73.91777333,38.01624989000001,38.82323126576925,40.439400766430886
40.80450667,-73.91787167,38.25038426000003,38.80866807101268,40.427030233639265
40.80454167,-73.91795833,37.58557937000003,38.84596342848104,40.40532651057145
40.80456833,-73.91803333,37.58557937000003,38.810873808846175,40.36042737974443
40.80459,-73.91809167,37.58557937000003,38.82376821246756,40.3548185094534
40.804605,-73.91813,37.58557937000003,38.8483602005195,40.34440745853038
40.80464667,-73.91817167,37.58557937000003,38.84064170113926,40.342478346000014
40.80466667,-73.91821667,37.58557937000003,38.81708332278483,40.31877464857145
40.80469,-73.91826333,37.58557937000003,38.85355662481015,40.314163034285734
40.80471333,-73.91831333,37.58557937000003,38.833770160769255,40.279483068846176
40.80473667,-73.91836667,37.80091463000002,38.83216155025319,40.277639049142884
40.80475667,-73.91842667,37.80091463000002,38.871036119493695,40.25398418057145
40.80477667,-73.91848833,37.80091463000002,38.84813825116885,40.23222589180066
40.80479333,-73.91855,37.80091463000002,38.90873042389612,40.21120689577924
40.80480667,-73.91861167,37.58216135000004,38.95451857493508,40.187489395305484
40.80480667,-73.91873167,37.58216135000004,38.9645990087342,40.166347232857156
40.80479667,-73.91877,37.58216135000004,38.9645990087342,40.16014054257145
40.804775,-73.91879833,38.26063832,39.01459295949369,40.15392842685716
40.80475,-73.91882167,38.26063832,39.00570259212502,40.153950128571445
40.80472667,-73.91884,38.26063832,39.0587881877778,40.1373205890823
40.80469,-73.91885667,38.26063832,39.03101243531647,40.132546812857164
40.80467667,-73.91885833,38.26063832,39.03101243531647,40.135455050575096
40.80465,-73.91886667,38.26063832,39.08531136063293,40.124340938535056
40.804585,-73.91888667,38.76308726000002,39.16764670316457,40.12791892228574
40.80453,-73.91890333,38.76308726000002,39.16481277518989,40.13034440086264
40.80437833,-73.91896,39.42789215000002,39.3432850575325,40.102720301221886
40.80431,-73.91901333,39.42789215000002,39.48775247394739,40.07586053503228
40.80436667,-73.91925333,39.42789215000002,39.57960464531648,39.98667372561516
40.80433333,-73.91928333,39.42789215000002,39.62641502412502,39.98138894742859
40.80428833,-73.919295,39.42789215000002,39.65916392825002,39.965546696000025
40.80417,-73.919355,39.99357446000002,39.89325557300002,39.87682095405065
40.80410333,-73.91938833,39.99357446000002,39.93360573730772,39.87017083376998
40.80402833,-73.919435,40.49773241,39.98541168855265,39.85774937906754
40.80400833,-73.91945333,40.49773241,40.03456760527029,39.839296467234746
40.80391667,-73.91954167,41.92988279000002,40.410639484805216,39.769529293729924
40.80387,-73.91958167,41.92988279000002,40.442438364936734,39.7344722677143
40.80382,-73.919625,41.92988279000002,40.50845064555558,39.73688223965192
40.80377333,-73.91965833,41.92988279000002,40.60745517860762,39.70921478974524
40.80373333,-73.91969167,42.31953707000002,40.67378207303799,39.674449292056984
40.80370167,-73.91973167,43.03732127000001,40.67378207303799,39.62170574463725
40.80368333,-73.91977167,43.03732127000001,40.69296042888891,39.60556969914558
40.80371833,-73.91994333,43.03732127000001,40.86112418189875,39.567681523865836
40.80374667,-73.92001833,41.63422406000001,40.86041029164559,39.563262018285734
40.803775,-73.92010667,41.63422406000001,40.8914969672152,39.52802707350321
40.80385333,-73.92030667,41.63422406000001,40.925269745000016,39.43029681471156
40.80394833,-73.920525,41.98115309000002,40.89615084384618,39.40705537423079
40.80399333,-73.92064,41.24115175999998,40.91051381233768,39.40371872559487
40.80408,-73.92086167,41.52313841,40.81775548769232,39.37359948504825
40.80412667,-73.92096167,41.52313841,40.81748607111113,39.33812585892407
40.80416667,-73.92105167,41.745309710000015,40.81465641632913,39.31058004318473
40.80420167,-73.92113167,41.745309710000015,40.76942227475002,39.27837554582804
40.80427667,-73.92132333,40.97112818000002,40.72340937153849,39.27180439003197
