gndvi_median_res100,fs_median_res100,siwsi_median_res100,si_median_res100,gndvi_median_res250,fs_median_res250,ndmi_median_res250,si_median_res250,w_median_res250,evi_median_res250,B2_median_res250,B5_median_res250,B11_median_res250,gndvi_median_res500,fs_median_res500,siwsi_median_res500,ndmi_median_res500,w_median_res500,evi_median_res500,B3_median_res500,B4_median_res500,B5_median_res500,B6_median_res500,B7_median_res500,B8_median_res500,B8A_median_res500,B11_median_res500,B12_median_res500,lst_median_res10,std_number_of_floors_250,std_number_of_floors_500,0,1,3,4,5,6,7,8,10,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,34,35,36,37,39,40,44,46,49,UHI Index
0.0194512817061996,-0.4955867323209797,0.1847118243260692,-0.3007871951002538,0.5712374914273819,-0.4345890812248479,0.2750417943045978,0.1246855865432816,-0.3734566358467083,0.1490542230482903,-0.412626514690702,-0.2459513476691493,0.2030485819417608,0.6223747588503691,-0.3390101753989055,0.2470269888146714,0.2329694542679142,-0.4994365444596595,0.1785656361349106,-0.1113587175607598,-0.1201797979595076,0.0659282649822513,0.5840370819652416,0.5708095841662686,0.6197330891351619,0.6458173682962207,0.4850681981228179,0.1971143664779414,0.234680836961421,-0.3666345796482576,-0.5170722010799853,0.2764783489935646,0.6348377596716266,0.6088953435805694,-0.4396410401233874,-0.6741051608980423,-0.3613967718927816,-0.6347725135692401,-0.1272196346596378,0.1755188956727846,0.1683463793030251,-0.1215512289231276,-0.1863754819331319,-0.0999183828245201,-0.1755008565381186,-0.0351734745502611,-0.1480243257975474,0.4296009865348614,0.386549755793174,-0.2791007329716349,-0.4279474101275945,-0.4029775604154236,-0.0807638278535672,-0.3398871257307937,0.4120454971582044,-0.2975094371448762,-0.4561736250531723,-0.2676953821780489,-0.4104594935544485,-0.2200528115905639,-0.3865100277452441,-0.3259977609200701,0.2963642940897587,0.2353803427794328,0.4279034273932474,0.2294047372901902,1.010815469
0.0194512817061996,-0.4955867323209797,0.1847118243260692,-0.3007871951002538,0.6586282781606726,-0.4856146295308407,0.3669967794382875,0.0533986000289876,-0.3199664750486505,0.1546779003684625,-0.4818746245177739,-0.2965340165299517,0.1573914123478546,0.6195636469010285,-0.3537509378843634,0.2506557835880852,0.2346337732100839,-0.4886524640030716,0.1757853391670013,-0.0493410629235076,-0.0655750745742157,0.1181068842975652,0.6416543484609424,0.6212853090243318,0.6689502605230201,0.6864078396813957,0.5329865753855647,0.2267596470287495,0.234680836961421,-0.3568836244690034,-0.5171795885363795,0.2653054957809506,0.6381465980785495,0.6318693223214256,-0.4241506167178483,-0.6701384959839923,-0.3386618699753303,-0.6342469542534832,-0.1272196346596378,0.1693037995841565,0.167638403827259,-0.1125294896541247,-0.1777914259189336,-0.0898488553159088,-0.1682692026457782,-0.0337520682464466,-0.1420424683752483,0.4770935523732391,0.4032252584696161,-0.2706702731314136,-0.4276466014536604,-0.4047425361985416,-0.0811847770668437,-0.341658651697079,0.4724005119351797,-0.3171050744147506,-0.50101145503828,-0.2680077627477215,-0.4234399573189046,-0.2139900462774187,-0.4007611931685766,-0.3382978478034794,0.2842396563579816,0.2270868923545793,0.4250333000058572,0.2147952595536424,1.010815469
-0.2308819546118313,-0.3583321560216193,-0.0986219857510945,-0.3580231675863791,0.708785801338139,-0.5558676913780821,0.4034805748953387,0.0476560948864904,-0.3002420186496444,0.157298432933989,-0.5277443168890381,-0.3290480701218932,0.146920322753067,0.6247324429159272,-0.3525447670428758,0.2453605499215602,0.2239842138589074,-0.5097753470507896,0.1766067340449804,-0.0598405411646615,-0.0737850956440312,0.112555726071259,0.6382980090200511,0.6205139889761506,0.6622238744101692,0.6844340160731678,0.536481279066841,0.2291515793885523,0.1617380115629281,-0.3566256147964207,-0.5108452593194501,0.2473918921627854,0.6454662908624348,0.6318693223214256,-0.4259215530240729,-0.670798471238668,-0.3440464520084109,-0.6405536660425664,-0.1272196346596378,0.1596831270237525,0.1563193472487144,-0.1053695389155375,-0.1659501030596378,-0.0851143027542537,-0.1584677834740794,-0.031473106138706,-0.1535198722519946,0.5283384384335197,0.4078503477885708,-0.2749180050288162,-0.4329778011466146,-0.41345579891883,-0.0821159857086304,-0.4005462816500337,0.5172088082296125,-0.3486328122871377,-0.5490737809472432,-0.2691267630714101,-0.4238569754358254,-0.2173923984776454,-0.4047462108728211,-0.3921086370078374,0.2857075266361474,0.2643070548431777,0.4296824199276778,0.2203802161229254,1.010815469
-0.3207310672675478,-0.3693634532095912,-0.1110965722807434,-0.3646204972611464,0.6744949219903493,-0.5439910460305029,0.3718242803733751,0.0603131142383401,-0.3261054588456732,0.1552345339178637,-0.4826033670644361,-0.2939608471198489,0.1903772623534101,0.6255195065972505,-0.3383249766238065,0.2366226186812921,0.2292397166519909,-0.5491947783320767,0.1741884681107168,0.0079783709724615,-0.008273030725922,0.1923548929140882,0.7036783849448709,0.6710287481825138,0.7206952471512247,0.7300607061973919,0.6096438700679231,0.2972567300315942,-0.0814047397654152,-0.3462677350926959,-0.5086530082578955,0.2398424798025279,0.6520671303003301,0.5399734073580008,-0.4143655299941804,-0.6734504294257687,-0.4134477315458937,-0.6535174624979039,-0.1875443788226083,0.1563933975289492,0.1295085610481634,-0.0993824562584929,-0.1615220210175536,-0.0991623292026969,-0.1567412487997528,-0.044981108889839,-0.1473268086441256,0.533741473805527,0.3520989101744227,-0.2701941420386806,-0.439134888915186,-0.4261372563721618,-0.1222915249028162,-0.4005419282187907,0.4419885451461248,-0.3391737727547131,-0.5512445084774008,-0.2237463671226615,-0.3636453230637412,-0.2232507803672722,-0.3528820509929476,-0.331686692550242,0.279054644113817,0.2545301866309794,0.4401116157564521,0.270195312395387,1.010815469
-0.2762088630458046,-0.3690965873374802,-0.0660906104668919,-0.563299123585103,0.6210001078710392,-0.5315734167204677,0.2920237680657687,0.0684847591140203,-0.3580070833596097,0.1541649304137549,-0.4708538396231379,-0.3185785197805094,0.179926595891366,0.6100398752661503,-0.3283471317178622,0.2279980047065354,0.2263523992402059,-0.5610077763056773,0.1768039654797307,0.0623281859453759,0.0361890077073525,0.2412167047936859,0.7385830674967556,0.6941481438818751,0.7466008695027486,0.7482391423264646,0.6492841134937462,0.3347271436661255,-0.0814047397654152,-0.3418445115368364,-0.5088104162998721,0.2628014195967327,0.6719487903987849,0.5169994286171445,-0.4278654571870217,-0.6737398407033679,-0.4625072567361833,-0.6563204455152741,-0.2406169679495933,0.176589096013108,0.1358681837712852,-0.1124436495451543,-0.1770597865757216,-0.1215475636440594,-0.1724819447917741,-0.0632344807562146,-0.1614296787133383,0.5023648741363295,0.3473971406961532,-0.2875036764102422,-0.452718671004098,-0.44101372947798,-0.1616822805631524,-0.412754533488984,0.3865210513016435,-0.3198823773750332,-0.5037039058805487,-0.2212061968907035,-0.3483231126802472,-0.2391159874638897,-0.3393172953211464,-0.3175745845844843,0.2882700049676576,0.2628227175949975,0.4421892324118242,0.3035529687951391,1.010815469
-0.4692265385304329,-0.1209013745241932,-0.4053519820103528,-0.461348681642442,0.7579399908488078,-0.6811343964929236,0.459901487599263,0.0356037541207113,-0.1604630894888649,0.1623379154885526,-0.5730665107487387,-0.4202147579469719,0.1013960141814446,0.6366395023898822,-0.3447861758237211,0.2429885161808792,0.2331362922418396,-0.5872630062309824,0.1812462238177847,0.0335237133305825,0.0076644935848582,0.2222790140916451,0.7444811526976487,0.7094852604228366,0.7576244562055057,0.7637069025980233,0.6544281528856116,0.331090587870889,0.0158523607659198,-0.3434880187625894,-0.5129084888583221,0.2438091714391524,0.6799590394120424,0.5399734073580008,-0.4411400699548203,-0.6760469911797282,-0.4607123960584898,-0.6578971234625449,-0.2406169679495933,0.165780250011612,0.1316504690471301,-0.1075539949442944,-0.1648264567734615,-0.112325907554767,-0.1604013525636048,-0.0586646235899914,-0.1497634079495547,0.4119164784656153,0.3671597993751937,-0.2999571782126408,-0.4596842627199695,-0.4473430961015379,-0.1636096823932436,-0.4176749480233052,0.3271137399928029,-0.2672408977502396,-0.4095465752243319,-0.2382039066956511,-0.3650473973614421,-0.2487724423117715,-0.3552469514470977,-0.331686692550242,0.2982314169817711,0.2709768458239774,0.4447693708226516,0.3031013601104171,1.010815469
-0.4692265385304329,-0.1209013745241932,-0.4053519820103528,-0.461348681642442,0.7699832072262552,-0.7090112144753781,0.5192675067074559,0.2652468130407102,-0.05631503712187,0.1622758171983072,-0.5146722190725522,-0.4107121236153399,0.1097955505533693,0.6466548712218299,-0.3537001435130154,0.2527917913653368,0.244822465059077,-0.5787163404334318,0.1827444720165747,0.0208067992308327,-0.0054965288781432,0.2102882168794863,0.7427253505684981,0.7136232577552201,0.7638774269761451,0.7691444367641986,0.6469648720982996,0.3207462996917818,0.0158523607659198,-0.3417281599474326,-0.5147159925720853,0.238083414775196,0.6820840257167335,0.5169994286171445,-0.4509005521352729,-0.6784047061520514,-0.4607123960584898,-0.6619264115500146,-0.2406169679495933,0.1623928940062525,0.1230889894019949,-0.107351943176387,-0.1615169090402438,-0.1096879804828678,-0.1575937003917192,-0.057286909382293,-0.1462462768013609,0.4132037867072601,0.352637051564433,-0.3075520637983248,-0.4627290130373689,-0.4514894315182653,-0.1641209901548128,-0.4189802524503624,0.3131961951544251,-0.2731537589887268,-0.4109748695660982,-0.2331153278170911,-0.3507348454517924,-0.2381880455190748,-0.3422155765579544,-0.3175745845844843,0.3058930565751275,0.2769723670996826,0.4490539927218695,0.3049577030796052,1.010815469
-0.1271594463339287,-0.2904968343442783,-0.2562494680511856,-0.3125097855561935,0.7932098469166821,-0.7289346472450721,0.5404337245821051,0.2696220161785514,-0.0388815605623012,0.1651004772904969,-0.5235250408114749,-0.4265495671516933,0.1013454957667339,0.6464842008096932,-0.3510198047094879,0.2517070686592576,0.2373443630574493,-0.5953724953123429,0.183390790251686,0.012235820652385,-0.0131336720488435,0.2036269950517278,0.7458225299648313,0.7162172071390359,0.755609419294631,0.7684488816812425,0.6474935435427052,0.3226864051301636,0.0158523607659198,-0.3367904275897977,-0.5156428214207618,0.2362589634491521,0.6844476213298082,0.4940254498762884,-0.4562007486826802,-0.6792583285848849,-0.4619089698436188,-0.6621015979886002,-0.2406169679495933,0.1617068855506182,0.1167179407052729,-0.1077815160084971,-0.1604808686256684,-0.109130134423119,-0.1564274372388139,-0.0568479154360487,-0.1451255804525994,0.4631724702494357,0.3381345440442139,-0.3122455172847381,-0.4649167472683857,-0.4531738638219623,-0.1646897113646898,-0.4204321261921877,0.3343119047454918,-0.3087155555986395,-0.4596608245593772,-0.2253747801018606,-0.3355709013613634,-0.2281947866288867,-0.3270950398101276,-0.3034624766187266,0.3098781580493704,0.2802280916200388,0.449738024803118,0.3058306670587281,1.010815469
-0.1271594463339287,-0.2904968343442783,-0.2562494680511856,-0.3125097855561935,0.8191549669091868,-0.7514471082482956,0.5452372565469527,0.2555695150940417,-0.0532175020632424,0.1669107017967456,-0.5548833862823324,-0.4544376795495384,0.0937926562051192,0.6368579931021023,-0.3382332570936845,0.2470700720047658,0.237550961924148,-0.5866942497242721,0.1863511877136469,0.0204140466341501,-0.007957851384221,0.2093648777766296,0.7388669784260772,0.7070849447289178,0.7508381225467976,0.7595487838356032,0.6423770350367947,0.3244809159677253,0.0158523607659198,-0.3329927532325546,-0.5459583621982232,0.2121214996843294,0.69055451360486,0.4710514711354321,-0.4548456117899732,-0.6966065541384451,-0.4637038305213123,-0.6978396314600711,-0.2277608749312553,0.1464814590396455,0.0999201444857574,-0.0964825332977254,-0.1477652269537799,-0.0983615519395488,-0.14802678916447,-0.0483129783598328,-0.1302987845148555,0.4183351745402386,0.325286719532782,-0.3140956902149299,-0.4810448001670315,-0.4818963072771041,-0.1572813002063703,-0.4241833755553431,0.2853611054776694,-0.2755436604182394,-0.4220014765961407,-0.2142556945731625,-0.3281375421294986,-0.2184283715381992,-0.3287183850158742,-0.2893503686529689,0.3168484342940061,0.2793956786386402,0.4861196610126426,0.3235909101976159,1.010815469
0.1347230938941556,-0.5414041324125863,0.0457151274716173,-0.3226256550467937,0.8341322963647172,-0.7735835982546172,0.5780724379259498,0.2338067012335437,-0.0409892126629386,0.1660564440958412,-0.4956511114550916,-0.4178554323419948,0.1587002985472026,0.6223039012856092,-0.3342386259280049,0.243653655210785,0.2335374344686086,-0.5687145212232813,0.1863473512533248,0.0275231700495244,-0.0047599035668161,0.2048196336784134,0.7246705141857753,0.6935440080197967,0.7363570567828717,0.7478671981347408,0.6303431630965068,0.3167725401026083,0.0158523607659198,-0.3272897037971925,-0.5479068528490489,0.2085171047666098,0.688590159544159,0.4710514711354321,-0.458651498144775,-0.6985186506241639,-0.4684901256618284,-0.7022192924247121,-0.2277608749312553,0.1435828264389259,0.0982222889572125,-0.0956366824900166,-0.1456530866536297,-0.0976882046147496,-0.1464247337676583,-0.0474920382197752,-0.1280847313548066,0.3683145865419081,0.324361407662658,-0.3158229082826781,-0.4809930690778636,-0.483541294605719,-0.1568338972068303,-0.422976741872067,0.2519570246923897,-0.2453245004515435,-0.373625159219185,-0.2160484629395661,-0.3290382379920493,-0.2206829629054277,-0.3307814307563428,-0.2893503686529689,0.3203766255908394,0.2817335009092273,0.4905132725867651,0.3289828045502136,1.010815469
0.3725901934445409,-0.7042725197344528,0.2382232037336888,-0.335004620626024,0.8510949455286363,-0.7967672855673487,0.6163624769450439,0.2211506161333035,0.0067637795861825,0.1685280976578827,-0.4934694563796826,-0.4170559264747507,0.1499594002936884,0.6323587215941617,-0.3422494991728498,0.2543030421203106,0.2368609570912386,-0.5807942589280682,0.1882370221689656,0.0280473631596848,-0.0074198074431026,0.2134015102074449,0.7464403461990037,0.7155529590104879,0.751281731450398,0.7683789360378847,0.6433220173378108,0.321703259554097,0.0158523607659198,-0.3241205257868502,-0.5451022293122102,0.1905435690793008,0.6961080715819177,0.4710514711354321,-0.471647395120285,-0.7003895529084561,-0.5067804867859569,-0.703270411056226,-0.2277608749312553,0.132638916424128,0.0897558285302004,-0.0898693780131743,-0.133454725157033,-0.0965637626919416,-0.1340036541505203,-0.0433983700060256,-0.1170442198697572,0.372335783512946,0.327902731187911,-0.3283175586838163,-0.4875468210312269,-0.489552209640972,-0.1585461834302064,-0.4275947311002561,0.2519570246923897,-0.2522757737959737,-0.3746258714596207,-0.2221701993286046,-0.3299195292654158,-0.2387196938432554,-0.3312765617340553,-0.2893503686529689,0.3303369081987343,0.2897164238194896,0.4925632487734162,0.3564037212572342,1.012979184
