gndvi_median_res10,fs_median_res10,siwsi_median_res10,gndvi_median_res100,fs_median_res100,siwsi_median_res100,ndmi_median_res100,w_median_res100,B2_median_res100,B3_median_res100,B4_median_res100,B5_median_res100,B11_median_res100,B12_median_res100,gndvi_median_res250,fs_median_res250,siwsi_median_res250,ndmi_median_res250,w_median_res250,B2_median_res250,B3_median_res250,B4_median_res250,B5_median_res250,B6_median_res250,B11_median_res250,B12_median_res250,fs_median_res500,siwsi_median_res500,ndmi_median_res500,w_median_res500,B2_median_res500,B3_median_res500,B4_median_res500,B5_median_res500,B6_median_res500,B11_median_res500,B12_median_res500,lst_median_res10,lst_median_res250,lst_median_res500,polygon_density_250,polygon_density_500,mean_number_of_floors_250,mean_number_of_floors_500,std_number_of_floors_250,std_number_of_floors_500,units_density_500,UHI Index
1.3114365204257774,-0.4857180656392307,0.0658128137118755,0.0194512817061996,-0.4955867323209797,0.1847118243260692,0.6255294056158623,1.062444948174179,0.230173503501491,0.3228336012453811,0.2102225028676187,-0.1081863190749823,-0.2368710528145769,-0.3676340744390237,0.5712374914273819,-0.4345890812248479,0.2905103244111536,0.2750417943045978,-0.3734566358467083,-0.412626514690702,-0.3509578608023905,-0.3470431496331128,-0.2459513476691493,0.2350604237472359,0.2030485819417608,-0.0307042832734932,-0.3390101753989055,0.2470269888146714,0.2329694542679142,-0.4994365444596595,-0.2532479562373511,-0.1113587175607598,-0.1201797979595076,0.0659282649822513,0.5840370819652416,0.4850681981228179,0.1971143664779414,0.234680836961421,0.2764783489935646,0.6348377596716266,0.6767098837300967,0.6088953435805694,-0.4396410401233874,-0.6741051608980423,-0.3666345796482576,-0.5170722010799853,-0.6347725135692401,1.010815469
1.0875196439689805,-0.4857180656392307,0.0658128137118755,0.0194512817061996,-0.4955867323209797,0.1847118243260692,0.6255294056158623,1.062444948174179,0.230173503501491,0.3228336012453811,0.2102225028676187,-0.1081863190749823,-0.2368710528145769,-0.3676340744390237,0.6586282781606726,-0.4856146295308407,0.3582368353001405,0.3669967794382875,-0.3199664750486505,-0.4818746245177739,-0.4153303472941503,-0.4151521850287022,-0.2965340165299517,0.2481169244139825,0.1573914123478546,-0.0824137462180204,-0.3537509378843634,0.2506557835880852,0.2346337732100839,-0.4886524640030716,-0.197656143957117,-0.0493410629235076,-0.0655750745742157,0.1181068842975652,0.6416543484609424,0.5329865753855647,0.2267596470287495,0.234680836961421,0.2653054957809506,0.6381465980785495,0.7476237494797608,0.6318693223214256,-0.4241506167178483,-0.6701384959839923,-0.3568836244690034,-0.5171795885363795,-0.6342469542534832,1.010815469
0.4448551120463314,0.2708849621983362,-0.728994314272294,-0.2308819546118313,-0.3583321560216193,-0.0986219857510945,0.3887990485351153,1.0028914353530891,0.4822339695729386,0.503172349828848,0.4248973252949967,0.0277408864107803,-0.1312721327307633,-0.2419509907880011,0.708785801338139,-0.5558676913780821,0.4243263599727125,0.4034805748953387,-0.3002420186496444,-0.5277443168890381,-0.4649691834709001,-0.4632099473561886,-0.3290480701218932,0.2990920764831202,0.146920322753067,-0.1210600452801932,-0.3525447670428758,0.2453605499215602,0.2239842138589074,-0.5097753470507896,-0.2070252247518566,-0.0598405411646615,-0.0737850956440312,0.112555726071259,0.6382980090200511,0.536481279066841,0.2291515793885523,0.1617380115629281,0.2473918921627854,0.6454662908624348,0.8185376152294249,0.6318693223214256,-0.4259215530240729,-0.670798471238668,-0.3566256147964207,-0.5108452593194501,-0.6405536660425664,1.010815469
0.2855264954008767,-0.4085683448755802,-0.2664886602053107,-0.3207310672675478,-0.3693634532095912,-0.1110965722807434,0.3112031490493484,1.1129027769158737,0.4857621259939935,0.4674335329772609,0.4200860591526121,-0.1272787149471557,-0.2995144799829401,-0.353497589164979,0.6744949219903493,-0.5439910460305029,0.3925726670311195,0.3718242803733751,-0.3261054588456732,-0.4826033670644361,-0.4196790487540793,-0.4199057684438509,-0.2939608471198489,0.3154965753897761,0.1903772623534101,-0.0844002425575238,-0.3383249766238065,0.2366226186812921,0.2292397166519909,-0.5491947783320767,-0.1434264715445042,0.0079783709724615,-0.008273030725922,0.1923548929140882,0.7036783849448709,0.6096438700679231,0.2972567300315942,-0.0814047397654152,0.2398424798025279,0.6520671303003301,0.8185376152294249,0.5399734073580008,-0.4143655299941804,-0.6734504294257687,-0.3462677350926959,-0.5086530082578955,-0.6535174624979039,1.010815469
-0.2116475949464459,-0.7782759190101832,-0.5517553730892203,-0.2762088630458046,-0.3690965873374802,-0.0660906104668919,0.478622337284155,1.1415670240165856,0.6651177887863982,0.6776918820685935,0.602197831502333,0.0622606402853971,-0.0897331756779453,-0.2074318477807672,0.6210001078710392,-0.5315734167204677,0.3443223129806593,0.2920237680657687,-0.3580070833596097,-0.4708538396231379,-0.4189790184012449,-0.4175067787793044,-0.3185785197805094,0.261330420120114,0.179926595891366,-0.0857045011428393,-0.3283471317178622,0.2279980047065354,0.2263523992402059,-0.5610077763056773,-0.0919858347995256,0.0623281859453759,0.0361890077073525,0.2412167047936859,0.7385830674967556,0.6492841134937462,0.3347271436661255,-0.0814047397654152,0.2628014195967327,0.6719487903987849,0.7476237494797608,0.5169994286171445,-0.4278654571870217,-0.6737398407033679,-0.3418445115368364,-0.5088104162998721,-0.6563204455152741,1.010815469
-0.3991317724455496,-0.7782759190101832,-0.5517553730892203,-0.4692265385304329,-0.1209013745241932,-0.4053519820103528,0.1115346632246226,0.8214084017406498,0.762864738985544,0.737792140913776,0.7001104151474893,0.1361485300885595,0.0508675798764112,-0.0220680301084254,0.7579399908488078,-0.6811343964929236,0.466026820205351,0.459901487599263,-0.1604630894888649,-0.5730665107487387,-0.5208392457433033,-0.5154599559813537,-0.4202147579469719,0.3207237759741826,0.1013960141814446,-0.2261027829369261,-0.3447861758237211,0.2429885161808792,0.2331362922418396,-0.5872630062309824,-0.1191413826603347,0.0335237133305825,0.0076644935848582,0.2222790140916451,0.7444811526976487,0.6544281528856116,0.331090587870889,0.0158523607659198,0.2438091714391524,0.6799590394120424,0.6057960179804326,0.5399734073580008,-0.4411400699548203,-0.6760469911797282,-0.3434880187625894,-0.5129084888583221,-0.6578971234625449,1.010815469
-0.3991317724455496,-0.7782759190101832,-0.5517553730892203,-0.4692265385304329,-0.1209013745241932,-0.4053519820103528,0.1115346632246226,0.8214084017406498,0.762864738985544,0.737792140913776,0.7001104151474893,0.1361485300885595,0.0508675798764112,-0.0220680301084254,0.7699832072262552,-0.7090112144753781,0.5050865639935384,0.5192675067074559,-0.05631503712187,-0.5146722190725522,-0.4659957666925193,-0.4743889733043316,-0.4107121236153399,0.3724455948046163,0.1097955505533693,-0.2308751992102634,-0.3537001435130154,0.2527917913653368,0.244822465059077,-0.5787163404334318,-0.1333405592135815,0.0208067992308327,-0.0054965288781432,0.2102882168794863,0.7427253505684981,0.6469648720982996,0.3207462996917818,0.0158523607659198,0.238083414775196,0.6820840257167335,0.6057960179804326,0.5169994286171445,-0.4509005521352729,-0.6784047061520514,-0.3417281599474326,-0.5147159925720853,-0.6619264115500146,1.010815469
-0.5148570917587838,-0.6145623278587187,-0.5438716981403166,-0.1271594463339287,-0.2904968343442783,-0.2562494680511856,0.1379311003105696,0.5252002573818116,0.2745989449891004,0.2971803185381799,0.3014801561843918,-0.1799700655429413,-0.0482476577595841,-0.1548427697876115,0.7932098469166821,-0.7289346472450721,0.5151720985451086,0.5404337245821051,-0.0388815605623012,-0.5235250408114749,-0.4819806329601949,-0.489879657605872,-0.4265495671516933,0.3703512820033376,0.1013454957667339,-0.2455593136685561,-0.3510198047094879,0.2517070686592576,0.2373443630574493,-0.5953724953123429,-0.1399250497291732,0.012235820652385,-0.0131336720488435,0.2036269950517278,0.7458225299648313,0.6474935435427052,0.3226864051301636,0.0158523607659198,0.2362589634491521,0.6844476213298082,0.6767098837300967,0.4940254498762884,-0.4562007486826802,-0.6792583285848849,-0.3367904275897977,-0.5156428214207618,-0.6621015979886002,1.010815469
-0.7985950832549645,-0.6145623278587187,-0.5438716981403166,-0.1271594463339287,-0.2904968343442783,-0.2562494680511856,0.1379311003105696,0.5252002573818116,0.2745989449891004,0.2971803185381799,0.3014801561843918,-0.1799700655429413,-0.0482476577595841,-0.1548427697876115,0.8191549669091868,-0.7514471082482956,0.5247504373191033,0.5452372565469527,-0.0532175020632424,-0.5548833862823324,-0.5113920576251036,-0.5206191444109426,-0.4544376795495384,0.3566089051785777,0.0937926562051192,-0.2637029327447842,-0.3382332570936845,0.2470700720047658,0.237550961924148,-0.5866942497242721,-0.1306772600586705,0.0204140466341501,-0.007957851384221,0.2093648777766296,0.7388669784260772,0.6423770350367947,0.3244809159677253,0.0158523607659198,0.2121214996843294,0.69055451360486,0.6057960179804326,0.4710514711354321,-0.4548456117899732,-0.6966065541384451,-0.3329927532325546,-0.5459583621982232,-0.6978396314600711,1.010815469
-0.7985950832549645,-0.6145623278587187,-0.5438716981403166,0.1347230938941556,-0.5414041324125863,0.0457151274716173,0.3933431334496908,0.6581721658109808,0.0616501200253858,0.0959221358881887,0.0899259537471981,-0.3405908798136828,-0.1673842260395845,-0.3301180173655968,0.8341322963647172,-0.7735835982546172,0.5614619990379722,0.5780724379259498,-0.0409892126629386,-0.4956511114550916,-0.4429526869152742,-0.4643158007014781,-0.4178554323419948,0.4403305466063895,0.1587002985472026,-0.2236769955963535,-0.3342386259280049,0.243653655210785,0.2335374344686086,-0.5687145212232813,-0.1200716538055645,0.0275231700495244,-0.0047599035668161,0.2048196336784134,0.7246705141857753,0.6303431630965068,0.3167725401026083,0.0158523607659198,0.2085171047666098,0.688590159544159,0.5348821522307685,0.4710514711354321,-0.458651498144775,-0.6985186506241639,-0.3272897037971925,-0.5479068528490489,-0.7022192924247121,1.010815469
-0.733607811166865,-0.6145623278587187,-0.5438716981403166,0.3725901934445409,-0.7042725197344528,0.2382232037336888,0.5497100515143655,0.6588332263143643,-0.1190511334307622,-0.0858934541304458,-0.096717551168624,-0.4596252742051734,-0.2034135969355795,-0.4306105219944494,0.8510949455286363,-0.7967672855673487,0.5931276015520699,0.6163624769450439,0.0067637795861825,-0.4934694563796826,-0.4378037921641698,-0.4659182322599596,-0.4170559264747507,0.4681580379264283,0.1499594002936884,-0.2404763817696601,-0.3422494991728498,0.2543030421203106,0.2368609570912386,-0.5807942589280682,-0.1233077938292741,0.0280473631596848,-0.0074198074431026,0.2134015102074449,0.7464403461990037,0.6433220173378108,0.321703259554097,0.0158523607659198,0.1905435690793008,0.6961080715819177,0.5348821522307685,0.4710514711354321,-0.471647395120285,-0.7003895529084561,-0.3241205257868502,-0.5451022293122102,-0.703270411056226,1.012979184
-0.7777721107098425,0.0259951026305696,-0.6461903224538257,0.4943975352204637,-0.6963158876863798,0.2451398999329963,0.4259363124543193,0.219107278922964,-0.4765274418249043,-0.4747502792876324,-0.4662444958637809,-0.6717698756922948,-0.2810899425804807,-0.4679058242371072,0.8158754808142463,-0.7816929188688013,0.5651220952322205,0.5763852017562987,-0.0196572741544616,-0.4623332533154798,-0.4060006062038557,-0.4331702414251562,-0.3912526246446903,0.4727767569084077,0.1767849825909451,-0.2159372610248722,-0.3446977512368245,0.2563409361725159,0.2321700882080491,-0.5913086978298916,-0.1222220907746218,0.0287979904515693,-0.0063114865334146,0.2276159226519635,0.7582705750014641,0.6508778290084352,0.3248936641030339,0.1657903907517426,0.1974126473572463,0.6924953952084806,0.5348821522307685,0.4710514711354321,-0.4687060879894564,-0.7026808874074982,-0.3224127588332344,-0.5423881936327858,-0.7148327160028785,1.012979184
-0.7777721107098425,0.0259951026305696,-0.6461903224538257,0.2288765201724756,-0.335581489516412,-0.192068430694794,0.0494419532098966,-0.1549570550888238,-0.2183971978697125,-0.228995185150201,-0.2193383881222932,-0.3722143155699393,0.0216275997390013,-0.1325558229081972,0.8728769254145234,-0.8520894488065207,0.6144068257128881,0.6255093772428061,-0.0097952264735815,-0.5124687872533414,-0.4335461898359422,-0.4631091132708529,-0.4021252970273419,0.5343832432079763,0.2055574777307508,-0.2468647292718554,-0.3552335018719946,0.2628066718206105,0.2295703459512585,-0.5937814717060648,-0.1637450044971319,-0.0123124787745066,-0.0421550856225951,0.1955650380996564,0.7374695845926968,0.6275004349422753,0.3013369495462284,0.1657903907517426,0.1586073538418229,0.7037000341537661,0.3930544207314403,0.5859213648397131,-0.4574787166711986,-0.7008718979663993,-0.3142505268826203,-0.5460331724373018,-0.6561452590766884,1.012979184
-0.8310344326693031,0.3479689410550008,-0.7035348570891615,0.2288765201724756,-0.335581489516412,-0.192068430694794,0.0494419532098966,-0.1549570550888238,-0.2183971978697125,-0.228995185150201,-0.2193383881222932,-0.3722143155699393,0.0216275997390013,-0.1325558229081972,0.9079715119185052,-0.9077500613972662,0.6430644880697144,0.6703678960989825,-0.0178368199095417,-0.4989484734126043,-0.4125676436342522,-0.4479244398022723,-0.3672541386506543,0.6268918527603673,0.2815291906608204,-0.234480991452041,-0.3455264805219862,0.2543368941815887,0.2170513464411281,-0.5901460583229677,-0.1429192900282891,0.0092629398375091,-0.0208464881320586,0.2066200870775848,0.732713854011056,0.632903427013769,0.3099247089352204,0.1657903907517426,0.1191392070521914,0.7112891305158561,0.3930544207314403,0.562947386098857,-0.4670236167872851,-0.70586625326662,-0.3105416266614316,-0.5476257536283339,-0.6584226827783017,1.012979184
-1.0201293472215378,0.7417420320774685,0.1609326882927267,0.4044916851432351,-0.4072337911379318,-0.2296697616175313,-0.0513233831645743,-0.4412256751191838,-0.3461064224363276,-0.3863212905255598,-0.3274700035556582,-0.4441841890643132,0.1317337518947311,-0.0859274040766427,0.8996488633461571,-0.9279627521960916,0.6611813318146836,0.6207784746618354,-0.0814970658398712,-0.5752569613290878,-0.4892072677508904,-0.5197161216597032,-0.3756903425835901,0.6248797247334681,0.2434998231181724,-0.2781554758207035,-0.3627969076677998,0.2734786156234395,0.2225294579964348,-0.575207831389307,-0.161136605559306,-0.0063626562373347,-0.0376843943377846,0.189579386444418,0.7307684420246336,0.6163852042844976,0.2905391761849885,0.1657903907517426,0.1443962879830669,0.7135329185901027,0.3930544207314403,0.5169994286171445,-0.4841871642605612,-0.7046587046952801,-0.3153255440674309,-0.5481245909484379,-0.6652549538831418,1.012979184
-1.0201293472215378,0.7417420320774685,0.1609326882927267,0.3669652817000764,-0.5008099331592157,-0.2518197627760973,-0.1298118849247878,-0.4421514079757011,-0.3479610767896938,-0.4083371674757707,-0.3187784438216612,-0.3899281608643566,0.1305668645259095,-0.1391896170651371,0.8385566642744398,-0.8605515396394027,0.5920532235734854,0.5507146696298832,-0.1783686482372477,-0.5243461862692567,-0.4373459854622109,-0.4721628278506085,-0.324559916390076,0.6147348135704945,0.3016529202145502,-0.1987782281593404,-0.3339273539587755,0.268782392721239,0.2216203436548865,-0.5632746589192967,-0.1439100720473741,0.0044214586550054,-0.0240671051134657,0.2056544737413401,0.7237869524189068,0.6083642173977376,0.2972381890836852,0.1657903907517426,0.1865572827942649,0.7281875008423975,0.3930544207314403,0.5169994286171445,-0.4927677203271426,-0.7093365733524473,-0.3341783034988314,-0.5515812298654257,-0.6803209876015069,1.012979184
-0.2525652654828217,0.7417420320774685,0.1609326882927267,0.3669652817000764,-0.5008099331592157,-0.2518197627760973,-0.1298118849247878,-0.4421514079757011,-0.3479610767896938,-0.4083371674757707,-0.3187784438216612,-0.3899281608643566,0.1305668645259095,-0.1391896170651371,0.8546421284424845,-0.8616816661481262,0.5881526475255751,0.5612666409085236,-0.1758143750199891,-0.5496442573515927,-0.4600640707885891,-0.4911749166980799,-0.3448865991983636,0.5686636001814231,0.2787438614017239,-0.2144221288424568,-0.3409917251938695,0.2766423921564281,0.2351023760116748,-0.5605430253492556,-0.1547192727697014,-0.0070277983257539,-0.0383709487196529,0.1956468112728801,0.7210019490410939,0.6029636085472698,0.2905947356854504,0.2772308184438837,0.1909935188474802,0.729440223316154,0.5348821522307685,0.5169994286171445,-0.491674634397985,-0.6976333637126277,-0.3299394043657201,-0.5500191903511433,-0.6726127843037387,1.012979184
1.2187652201145591,-0.65198797278414,1.5373785950679428,0.523500571014989,-0.5482084101504758,-0.2720136041633323,-0.1830917806108997,-0.5201848683568281,-0.6712402700304044,-0.7880196746266007,-0.6384669699760032,-0.6921439755593741,-0.1174800504466365,-0.3572463332356263,0.8497191310045734,-0.8946354970977647,0.6077607279364476,0.5853777122536472,-0.0727370465050459,-0.5482362108553509,-0.4554522405247212,-0.4854112403803128,-0.3810007383331918,0.5567688734343235,0.2324215977354549,-0.2653891065561589,-0.3405419035623306,0.2738935230896237,0.237784877118614,-0.6050966006313253,-0.1758359167067824,-0.0261453679750294,-0.0567781591729312,0.1771635732276015,0.7147802548157601,0.6141637900423232,0.3031733212568363,0.2772308184438837,0.1870257173577148,0.7313132519693258,0.5348821522307685,0.5169994286171445,-0.4927677203271426,-0.6953065313193916,-0.3341783034988314,-0.5513557195813357,-0.6738390893738383,1.012979184
1.2187652201145591,-0.65198797278414,1.5373785950679428,0.523500571014989,-0.5482084101504758,-0.2720136041633323,-0.1830917806108997,-0.5201848683568281,-0.6712402700304044,-0.7880196746266007,-0.6384669699760032,-0.6921439755593741,-0.1174800504466365,-0.3572463332356263,0.8583228048896224,-0.9104368219384134,0.6017053316571306,0.5889432130309352,-0.0911437019096768,-0.5620741166641119,-0.4596281723980919,-0.4941861051438316,-0.377090124567922,0.5775877053946131,0.2583164646150686,-0.2684202327030678,-0.3463894275082839,0.2706383483777243,0.230822012462534,-0.5551000939782639,-0.1179516073973075,0.0339075793258319,-0.0020268116299881,0.2225171098172602,0.7456585103114509,0.6296851117124362,0.3074335321665316,0.2772308184438837,0.1992887014849523,0.7407184635681181,0.4639682864811044,0.4710514711354321,-0.4905577857312368,-0.6949518160453021,-0.3321652182279204,-0.5526162405161797,-0.6736639029352526,1.012979184
