gndvi_median_res100,fs_median_res100,siwsi_median_res100,si_median_res100,w_median_res100,evi_median_res100,B6_median_res100,gndvi_median_res250,fs_median_res250,siwsi_median_res250,ndmi_median_res250,si_median_res250,w_median_res250,evi_median_res250,B2_median_res250,B5_median_res250,B6_median_res250,B8_median_res250,B8A_median_res250,B11_median_res250,gndvi_median_res500,fs_median_res500,siwsi_median_res500,ndmi_median_res500,w_median_res500,evi_median_res500,B2_median_res500,B3_median_res500,B4_median_res500,B5_median_res500,B6_median_res500,B7_median_res500,B8_median_res500,B8A_median_res500,B11_median_res500,B12_median_res500,lst_median_res10,lst_median_res250,lst_median_res500,polygon_density_250,polygon_density_500,mean_number_of_floors_250,mean_number_of_floors_500,std_number_of_floors_250,std_number_of_floors_500,units_density_250,units_density_500,population_density_250,population_density_500,air_temperature_at_surface [degC],temperature,pressure_3hr_change,temperature_3h_moving_avg,temperature_6h_moving_avg,temperature_12h_moving_avg,UHI Index
-0.3008166583888716,0.2702392179917086,0.1249732873534165,0.0540848917605716,-0.1354109984733021,-0.0470261490215144,0.7674723200854728,0.7167429391336986,-0.6293011173443185,0.8287693121062553,0.8542672149754338,0.3826608317778083,0.7790405625168159,0.1259359292257116,-0.1850470305497998,-0.5752495538639323,0.551446962855885,0.814408730384787,0.7451185720416957,-0.1546781732158117,0.7341118617233392,-1.1619808726322185,1.1595894457213207,1.0313352432281224,1.01510981348271,0.4068436858508223,-1.2858917122963511,-1.399095848430161,-1.3811132727260935,-1.4524120139254315,-0.3823835337644672,0.0195045937258087,0.0213987936131589,0.1259941587474909,-1.0906678479113392,-1.2590556395266832,-0.9695891923455736,-1.0730196228353774,-1.119454004516682,-1.023304223023446,-1.0203923701486346,0.1141162964066932,0.2407927448052912,0.1711666720782626,0.26057282684264,0.5888323969932785,0.5817974860169942,0.7090856983537842,0.3423610310794349,27.350739126067303,26.1,0.4,25.566666666666663,24.78333333333333,25.08333333333333,0.956
-0.1997736557478779,0.1965365750099054,0.1554876282835437,-0.1711895181363991,-0.166688176871733,-0.0413799633732049,0.832422730164277,0.418257085863144,-0.2831625669153661,0.4744767756190723,0.4963206968008809,-0.0614492219804032,0.4946205275225145,0.0991755837015291,-0.0190370653094136,-0.4107236122030319,0.2351595629288441,0.4320643578376514,0.3960939187870024,-0.1091282391699792,0.7666681597771658,-1.025772352982549,1.0157412693418193,0.9202960020288424,0.8923656006997557,0.3389933920167036,-1.1152748507365011,-1.210434546507547,-1.185851158630609,-1.2670874904049123,-0.2776846203693393,0.0694811994652127,0.0980451703293164,0.1611630806464246,-0.9115026076992708,-1.0816392684427911,-1.0803039552812006,-0.8688872751407913,-0.931166354668266,-0.8675310436320833,-0.8792737728458802,0.1708322541351374,0.2319762796351361,0.2470976351095256,0.2617039201438209,0.9029928353827914,0.7377501248209067,0.7090856983537842,0.628221364600028,27.350739126067303,26.1,0.4,25.566666666666663,24.78333333333333,25.08333333333333,0.956
-0.1665070003082806,0.168193344220711,0.0969565362334861,0.1800976359615512,-0.1551233104062024,-0.0058814535855962,0.4796113805682772,0.886154145831613,-0.8129471570861939,1.0223951655558612,1.0511794446245375,0.1874145981178912,0.9286090506600486,0.1500535213270301,-0.3362795661461765,-0.7027810952431414,0.645526526037724,0.9583823137592474,0.8920963486817763,-0.2432103272315947,0.7149584330712607,-1.1972024443843108,1.222500470741741,1.105091761696251,1.0997207044846862,0.4168724471715636,-1.363458779914042,-1.4824366654639125,-1.4691447229202963,-1.5547720104584075,-0.4487889930341781,-0.0177719034563797,-0.0048413411903379,0.0934372584852237,-1.1865287574357255,-1.344109623492498,-0.9985123506151102,-1.1850351892990472,-1.2071007360888069,-1.0670996312052876,-1.0682051045019334,0.1106886281446913,0.2520064779901262,0.1541606253150591,0.2807498558428284,0.5025911179986204,0.5405835482854526,0.5622115652941854,0.1868455384215009,27.350739126067303,26.1,0.4,25.566666666666663,24.78333333333333,25.08333333333333,0.956
0.7822487540990353,-0.8083113403995973,0.7599454375533901,0.1676469875365587,0.6210989414642138,0.0764341277170463,-0.6736550514824835,1.07009697901749,-1.2824402607044134,1.3149575445283863,1.323929003157797,-0.745422088525299,1.258291797787724,0.2273086981490483,-1.303702832472295,-1.598281718001075,-0.2604766057508548,0.238345270825274,0.2896265139666455,-1.3035164406631072,0.4206794133971237,-1.2767505140090385,1.420457233214819,1.2559725192951807,1.467499768786286,0.3606881869380763,-1.6883734580275456,-1.8456427504207984,-1.846176859880141,-2.016363150913107,-0.9787037958308086,-0.4426657066089175,-0.4103407889032741,-0.2912211822584896,-1.7341489700324024,-1.7554458980888554,-1.0170991762266393,-1.3477788572826412,-1.4683225094046075,-1.16705062576117,-1.0483276487795727,0.3027119918045597,0.4536543761928668,0.3568906309855865,0.6119204420773603,-0.0986779491610291,0.1785767205552716,0.0721847430722444,-0.1772810949490387,27.350739126067303,26.1,0.4,25.566666666666663,24.78333333333333,25.08333333333333,0.956
-0.1178945961894381,0.1475115501805307,0.1538612488915559,-0.0578907979644794,-0.086997175912358,-0.0195021985638561,0.6079677018285976,0.6776775510461466,-0.5743123724630872,0.7825435888195195,0.7895705799526516,-0.1328664922287599,0.7066813831826697,0.1312769075458653,-0.2371856995872673,-0.602897971484954,0.4149604988596287,0.6641241702336582,0.6420361297138828,-0.2185658334873035,0.7398291128447207,-1.1135962517296352,1.1305797356446148,1.0300470155767478,1.0129463394105398,0.3737591507561243,-1.2355950855118174,-1.3392163616295318,-1.3229199783981314,-1.4116331813577148,-0.3566559729842043,0.0321406164212897,0.0617665182618884,0.1345775508323904,-1.048706612615808,-1.2140066867424568,-1.0708606583654523,-1.0474387323278238,-1.0771170973651625,-0.9784619951480084,-0.9460109145597648,0.1409315155880199,0.2446842197433244,0.1962306895627897,0.2728647469288779,0.681438962090366,0.6437020299829785,0.5423719139417075,0.4479284533180309,27.350739126067303,26.1,0.4,25.566666666666663,24.78333333333333,25.08333333333333,0.956
0.3054847220821953,-0.2591655216535569,0.3463507629776815,0.1742931165089951,0.188719195509636,0.0510739783100624,-0.1127785259488028,1.1223456034303314,-1.1608954376067329,1.3218889890768462,1.2987680977576503,-0.4333212620581305,1.1247825370265183,0.2069317513407642,-0.8811812629020127,-1.188278190613666,0.3780823670466405,0.773689118884596,0.8027393620171297,-0.7304192662069323,0.5849439136199474,-1.2635256335834455,1.3570594272906031,1.2274717949550094,1.3108874931517178,0.4077092620372962,-1.52231425421396,-1.6547833273752846,-1.6549940972209407,-1.7825982989176774,-0.668147964115857,-0.181729546513878,-0.1514411744822626,-0.0506843854038094,-1.4447638725903391,-1.551829807253453,-1.05288782073794,-1.3610642906187131,-1.3796603572714583,-1.16705062576117,-1.0615599327184693,0.1608482885249088,0.3368796795645645,0.1891093942371898,0.4114473266091577,0.1828555909842454,0.3940021462171436,0.1650283180323206,0.0062120411411045,27.350739126067303,26.1,0.4,25.566666666666663,24.78333333333333,25.08333333333333,0.956
-0.0981885371682469,0.1190032513078693,0.1373974959343959,-0.1662982990474805,-0.3732105450973336,-0.0118800007761824,0.8811221316631155,0.2936476989417057,-0.154717805443297,0.2964418005856645,0.2621315716824599,-0.0904677514317683,0.3233919954235583,0.1122812732356259,-0.0225944061563412,-0.420105278425509,0.0328262007702808,0.198202368014926,0.2063526815272123,-0.1438007133346416,0.7246726557509636,-0.955572236790148,0.939469137619112,0.8370017003935817,0.8493162757431725,0.3125621992462142,-1.0449928047135155,-1.1404051217494682,-1.114827138688057,-1.2017137641135769,-0.2839489078414382,0.0423535864431973,0.0653587509250041,0.1286109256768753,-0.872558137288781,-1.0276533619424,-1.1124288346679907,-0.7872362597384113,-0.8591050225809214,-0.7775653928121433,-0.8501275836275272,0.1832345043888997,0.2608142206028177,0.2587775735394327,0.3025159933826113,1.0468739200493316,0.8694354868508801,0.7090856983537842,0.6605960359213345,27.350739126067303,26.1,0.4,25.566666666666663,24.78333333333333,25.08333333333333,0.956
-0.218059051378376,0.2171591888100014,0.1015548857637795,0.0835127054397095,-0.2028753787637261,-0.0281966275216933,0.6845810067784266,0.6660892229743095,-0.5757860968516223,0.766848808372397,0.803678294889603,0.2567762947721547,0.7610402718754026,0.1273937936454461,-0.1544370795402836,-0.5476416498310932,0.495329843191623,0.762241819426842,0.687151539755614,-0.1573248248265169,0.7408148732484883,-1.1303992945733308,1.1324407810701962,1.0168421437848576,1.0037434196648858,0.3906017446089297,-1.2765582457187858,-1.3896777994539753,-1.368944587651422,-1.44720988661684,-0.389771042365344,0.009733135802341,0.0211779914432496,0.1132019659835801,-1.083068856535611,-1.2441281784838925,-0.9942655691960208,-1.040234478719986,-1.0920375864741056,-0.9712083407814358,-1.0157077886284904,0.1308776916685692,0.244921923855846,0.1896220976239719,0.2714017878405357,0.6508366705037476,0.6241012160697051,0.7090856983537842,0.3347895033858401,27.350739126067303,26.1,0.4,25.566666666666663,24.78333333333333,25.08333333333333,0.956
0.374571011539819,-0.4880454330081071,0.4940248278273331,0.246149974912599,0.7915212715460676,0.0518745172080642,-0.7162965268539602,1.098584262001114,-1.2824683229941083,1.3045970704373628,1.2199563389228658,-0.8457350630810243,1.150549754189927,0.2332525129387105,-1.3933021938314325,-1.6486940053510524,-0.3449893059719399,0.1154581115911628,0.2254680886358868,-1.344892081085998,0.4371454001484888,-1.275494701409308,1.413595017823802,1.2410876600407994,1.4402197964939134,0.3511929511082946,-1.6987423562816348,-1.850632478956085,-1.8489913040116792,-2.018661687931454,-0.974827740973653,-0.4389768021573409,-0.4064754938365724,-0.2840694698512167,-1.7209417187707063,-1.7463077165919152,-0.9997614334719618,-1.2599578772338476,-1.438931474764112,-1.162526340375277,-1.0667393708943482,0.2542376110460583,0.4483126165622014,0.350239899627751,0.6335096933815406,-0.0334094466088549,0.121553959839001,0.0504581637220076,-0.2349703487365488,27.350739126067303,26.1,0.4,25.566666666666663,24.78333333333333,25.08333333333333,0.956
-0.1297161385973941,0.0797285731854322,0.1089504623427007,-0.1122687255312632,-0.5283147214877417,0.0110025253438051,0.8494433840626944,0.284035741696354,-0.1226561582001348,0.2550818828315694,0.2154704554754664,-0.0304871278857005,0.2643389268125273,0.1078659615240256,-0.0299541476224117,-0.4185741860405264,-0.0042834399013392,0.1651715061118028,0.1718441145297905,-0.1385217783115818,0.6937324939965619,-0.9243115735738148,0.9067540681593902,0.8032046252707531,0.8300948621289985,0.3031190991223254,-1.0005837886097817,-1.0958692572395483,-1.0715111936651482,-1.1616786077150152,-0.2826252947046997,0.033097993795077,0.0503207868070536,0.1151822571918523,-0.8484860016446569,-0.99808899952378,-1.139305986994224,-0.7624293398162993,-0.8320938761478894,-0.7657949320956102,-0.854163293312383,0.1951727477622473,0.2632845150929204,0.2754054621337368,0.3193302410382447,1.1771485392643983,0.889201536404581,0.7090856983537842,0.6330849814574324,27.350739126067303,26.1,0.4,25.566666666666663,24.78333333333333,25.08333333333333,0.956
0.89381761147454,-0.9368184580000032,0.8567318605220079,0.1660917086865829,0.7222813104537423,0.0823687257617859,-0.8049073039181823,1.1028346327495746,-1.344923003149402,1.338965958334802,1.3513612321111366,-0.831310461325735,1.2797044585906767,0.2389636789474676,-1.4689420494331615,-1.728394940962802,-0.4192460693952531,0.112650325627438,0.1750934202663003,-1.466163799892641,0.3878428485930349,-1.2907635305872078,1.448192349679825,1.2806232786909524,1.5145206021976998,0.3502659205824924,-1.7278001298075878,-1.887194792181428,-1.8904531608168929,-2.069769752602084,-1.0398248792740123,-0.4917781984756222,-0.457455033380277,-0.3349406609337906,-1.799678339612719,-1.8058508292487705,-1.008724177470435,-1.3527357760841994,-1.4900354666344648,-1.16705062576117,-1.0591181619323051,0.3402267836870115,0.4845154121487069,0.4009425913575057,0.6627240799791313,-0.1696234186120535,0.120857698710293,0.0504581637220076,-0.3174413383267977,27.350739126067303,26.1,0.4,25.566666666666663,24.78333333333333,25.08333333333333,0.956
-0.1659376043943096,0.1816988589947048,0.1578350368435051,-0.1194025203857579,-0.1022961088612487,-0.0346085296481468,0.7226426048181473,0.5546896591821634,-0.4370548035440403,0.6407723533884354,0.6598823438415131,-0.0953308914757677,0.6149958788384493,0.1141905763601323,-0.1244094294998963,-0.5037885535097676,0.340839190429428,0.5652935852069809,0.5327654375189469,-0.1600508055531584,0.7587360528597104,-1.0761734048757672,1.0797447021143411,0.9822232503171616,0.9556734782880484,0.358725075323317,-1.182492147893401,-1.281831952547297,-1.2612667660814352,-1.34540774596514,-0.3160351148447587,0.0537734253043914,0.0834934198554448,0.1514142448379782,-0.9832229076474291,-1.1524827389225507,-1.0708606583654523,-0.963785897721793,-1.0097300123052366,-0.9292078567365424,-0.9140971691504032,0.1543365288141176,0.2359213844851185,0.22009662085537,0.2629646920860045,0.7747294574820144,0.6806617213574016,0.628746347658346,0.5392257674911711,27.350739126067303,26.1,0.4,25.566666666666663,24.78333333333333,25.08333333333333,0.956
0.559954067222574,-0.6482677911158929,0.6235196344317809,0.2175673206833595,0.7668010026713864,0.0627616555408464,-0.7479326254257256,1.109993642578459,-1.3142655198877278,1.3243267088344044,1.27321721603808,-0.8419581792646754,1.1947575501634191,0.2369790674345423,-1.4386195876378518,-1.688384098989803,-0.3765589410433761,0.1120098318559209,0.2073407248922814,-1.3981083080913637,0.4194038765551712,-1.2833476001479316,1.430116267233569,1.2609555430161876,1.4712544519567294,0.3509306241196224,-1.710668529410493,-1.864483353568948,-1.8653826822940829,-2.0385831024958128,-0.9975260439110636,-0.4566228646146282,-0.4227281177638765,-0.3007559064582777,-1.750998673470748,-1.7700156575583428,-1.008724177470435,-1.2974080472983,-1.4591264732930298,-1.16705062576117,-1.0682051045019334,0.2864809803502703,0.4622245043856191,0.3705612162501154,0.6453230472449945,-0.0848436221159621,0.1170903296320171,0.0504581637220076,-0.2995047410075676,27.350739126067303,26.1,0.4,25.566666666666663,24.78333333333333,25.08333333333333,0.956
0.7612672006653308,-0.8222581530692714,0.7641420078525585,0.1865285417409843,0.7399565061860883,0.074584332235462,-0.7822872330241938,1.1272300176357146,-1.336554113142142,1.334109989966757,1.3206651753448908,-0.8507498541099344,1.2396541628860474,0.2404029626988705,-1.465610791726907,-1.7057478099076762,-0.3880821479325632,0.1268442551572475,0.199025831476392,-1.4301596779762151,0.4115974967316655,-1.293055040697754,1.4389133330434385,1.2702513059121812,1.488463173875791,0.3511770249477277,-1.7123888284704698,-1.8674654029309048,-1.8697587816254573,-2.044568891213553,-1.0048338353105222,-0.463233632696315,-0.4308915804519864,-0.3073200388524809,-1.764192141229392,-1.7814738145908813,-0.9728625844527607,-1.3187557919195807,-1.4674146755957664,-1.148948124871672,-1.0623404338032607,0.3172642153878774,0.4760581564519408,0.3839219067687074,0.6543990849159494,-0.1278818232888267,0.1320865472857026,0.0504581637220076,-0.2716523963583641,27.350739126067303,26.1,0.4,25.566666666666663,24.78333333333333,25.08333333333333,0.956
0.2741634709753083,-0.3362810936876749,0.4511815177424314,1.3268616881911433,0.4557771972203561,0.029383357322828,0.2852978327294552,1.3381433760427686,-1.1789500480711546,1.3039085059248825,1.394211591472101,0.3246169678228325,1.0726921125372852,0.1737642690937952,-0.8805169694268489,-1.03336754754651,0.6056336054491988,1.088176586336005,1.025611009265814,-0.5260140910558442,1.442309075222809,-1.6503908906880698,1.6463436582363284,1.5258709887102164,1.0863148579093695,0.4601455300776131,-1.5284312277827208,-1.59159096184946,-1.6052691203352114,-1.5275667154811028,0.2786233609690401,0.7706682569191661,0.7616840371926881,0.8595853265640985,-0.8776553121016968,-1.3165727770565958,-1.478337425253485,-1.4069054593542338,-1.2966933336977216,-1.118699852206304,-1.2953332149786374,0.2704808577673784,0.1953103589634987,0.1883740276509073,0.0674629874877722,0.4566523041971991,0.2479216392858417,0.6056680243366119,-0.2460461995644081,27.02437860334297,26.1,0.4,25.566666666666663,24.78333333333333,25.08333333333333,0.956
-0.1300811929939421,0.1887963507294647,0.1646062335886259,-0.1935160172485391,-0.1612062273601685,-0.0427608833656843,0.8767449000527994,0.3784768663467115,-0.2605314693004369,0.4330542843732179,0.4295021080246772,-0.0921873099388561,0.4651617858623247,0.1109017868231338,-0.0259593139709325,-0.4270174538827637,0.1755586598053684,0.3571132671601487,0.3432643858318556,-0.1339592478121709,0.7649212338880201,-1.0200015074230675,1.0083118567398957,0.9079163195629436,0.8913116543829002,0.3361770781817975,-1.1210885751670994,-1.217598603738994,-1.1920261876811715,-1.2732397222635596,-0.288459528074789,0.0588092665588522,0.086962402903334,0.1515796523176855,-0.9196204510013866,-1.0857202362946694,-1.0708606583654523,-0.8566988886782881,-0.9246067236089378,-0.8385648845348161,-0.86988960070592,0.1651881616761348,0.2458677161849047,0.2364941827755691,0.2709117887410949,0.8649056578260729,0.7828175310125025,0.7090856983537842,0.6471882341439268,27.350739126067303,26.1,0.4,25.566666666666663,24.78333333333333,25.08333333333333,0.956
