gndvi_median_res100,fs_median_res100,siwsi_median_res100,si_median_res100,w_median_res100,evi_median_res100,B6_median_res100,gndvi_median_res250,fs_median_res250,siwsi_median_res250,ndmi_median_res250,si_median_res250,w_median_res250,evi_median_res250,B2_median_res250,B5_median_res250,B6_median_res250,B8_median_res250,B8A_median_res250,B11_median_res250,gndvi_median_res500,fs_median_res500,siwsi_median_res500,ndmi_median_res500,w_median_res500,evi_median_res500,B2_median_res500,B3_median_res500,B4_median_res500,B5_median_res500,B6_median_res500,B7_median_res500,B8_median_res500,B8A_median_res500,B11_median_res500,B12_median_res500,lst_median_res10,lst_median_res250,lst_median_res500,polygon_density_250,polygon_density_500,mean_number_of_floors_250,mean_number_of_floors_500,std_number_of_floors_250,std_number_of_floors_500,units_density_250,units_density_500,population_density_250,population_density_500,UHI Index
0.0194512817061996,-0.4955867323209797,0.1847118243260692,-0.3007871951002538,1.062444948174179,0.049126967590855,-0.1674430444072371,0.5712374914273819,-0.4345890812248479,0.2905103244111536,0.2750417943045978,0.1246855865432816,-0.3734566358467083,0.1490542230482903,-0.412626514690702,-0.2459513476691493,0.2350604237472359,0.3672051288802547,0.3905902375952776,0.2030485819417608,0.6223747588503691,-0.3390101753989055,0.2470269888146714,0.2329694542679142,-0.4994365444596595,0.1785656361349106,-0.2532479562373511,-0.1113587175607598,-0.1201797979595076,0.0659282649822513,0.5840370819652416,0.5708095841662686,0.6197330891351619,0.6458173682962207,0.4850681981228179,0.1971143664779414,0.234680836961421,0.2764783489935646,0.6348377596716266,0.6767098837300967,0.6088953435805694,-0.4396410401233874,-0.6741051608980423,-0.3666345796482576,-0.5170722010799853,-0.3613967718927816,-0.6347725135692401,-0.1272196346596378,-0.5353921069638363,1.010815469
0.0194512817061996,-0.4955867323209797,0.1847118243260692,-0.3007871951002538,1.062444948174179,0.049126967590855,-0.1674430444072371,0.6586282781606726,-0.4856146295308407,0.3582368353001405,0.3669967794382875,0.0533986000289876,-0.3199664750486505,0.1546779003684625,-0.4818746245177739,-0.2965340165299517,0.2481169244139825,0.4178143666592814,0.4236597030761831,0.1573914123478546,0.6195636469010285,-0.3537509378843634,0.2506557835880852,0.2346337732100839,-0.4886524640030716,0.1757853391670013,-0.197656143957117,-0.0493410629235076,-0.0655750745742157,0.1181068842975652,0.6416543484609424,0.6212853090243318,0.6689502605230201,0.6864078396813957,0.5329865753855647,0.2267596470287495,0.234680836961421,0.2653054957809506,0.6381465980785495,0.7476237494797608,0.6318693223214256,-0.4241506167178483,-0.6701384959839923,-0.3568836244690034,-0.5171795885363795,-0.3386618699753303,-0.6342469542534832,-0.1272196346596378,-0.5353921069638363,1.010815469
-0.2308819546118313,-0.3583321560216193,-0.0986219857510945,-0.3580231675863791,1.0028914353530891,0.0498557366833207,-0.2678129021115956,0.708785801338139,-0.5558676913780821,0.4243263599727125,0.4034805748953387,0.0476560948864904,-0.3002420186496444,0.157298432933989,-0.5277443168890381,-0.3290480701218932,0.2990920764831202,0.4603076325672185,0.4871982722072571,0.146920322753067,0.6247324429159272,-0.3525447670428758,0.2453605499215602,0.2239842138589074,-0.5097753470507896,0.1766067340449804,-0.2070252247518566,-0.0598405411646615,-0.0737850956440312,0.112555726071259,0.6382980090200511,0.6205139889761506,0.6622238744101692,0.6844340160731678,0.536481279066841,0.2291515793885523,0.1617380115629281,0.2473918921627854,0.6454662908624348,0.8185376152294249,0.6318693223214256,-0.4259215530240729,-0.670798471238668,-0.3566256147964207,-0.5108452593194501,-0.3440464520084109,-0.6405536660425664,-0.1272196346596378,-0.62055336943289,1.010815469
-0.3207310672675478,-0.3693634532095912,-0.1110965722807434,-0.3646204972611464,1.1129027769158737,0.0469544998043836,-0.4536797366104841,0.6744949219903493,-0.5439910460305029,0.3925726670311195,0.3718242803733751,0.0603131142383401,-0.3261054588456732,0.1552345339178637,-0.4826033670644361,-0.2939608471198489,0.3154965753897761,0.4646789300708023,0.490652557161937,0.1903772623534101,0.6255195065972505,-0.3383249766238065,0.2366226186812921,0.2292397166519909,-0.5491947783320767,0.1741884681107168,-0.1434264715445042,0.0079783709724615,-0.008273030725922,0.1923548929140882,0.7036783849448709,0.6710287481825138,0.7206952471512247,0.7300607061973919,0.6096438700679231,0.2972567300315942,-0.0814047397654152,0.2398424798025279,0.6520671303003301,0.8185376152294249,0.5399734073580008,-0.4143655299941804,-0.6734504294257687,-0.3462677350926959,-0.5086530082578955,-0.4134477315458937,-0.6535174624979039,-0.1875443788226083,-0.6142648656961263,1.010815469
-0.2762088630458046,-0.3690965873374802,-0.0660906104668919,-0.563299123585103,1.1415670240165856,0.0469227782157256,-0.2180777741582194,0.6210001078710392,-0.5315734167204677,0.3443223129806593,0.2920237680657687,0.0684847591140203,-0.3580070833596097,0.1541649304137549,-0.4708538396231379,-0.3185785197805094,0.261330420120114,0.3953624137952277,0.4454624230044484,0.179926595891366,0.6100398752661503,-0.3283471317178622,0.2279980047065354,0.2263523992402059,-0.5610077763056773,0.1768039654797307,-0.0919858347995256,0.0623281859453759,0.0361890077073525,0.2412167047936859,0.7385830674967556,0.6941481438818751,0.7466008695027486,0.7482391423264646,0.6492841134937462,0.3347271436661255,-0.0814047397654152,0.2628014195967327,0.6719487903987849,0.7476237494797608,0.5169994286171445,-0.4278654571870217,-0.6737398407033679,-0.3418445115368364,-0.5088104162998721,-0.4625072567361833,-0.6563204455152741,-0.2406169679495933,-0.6142648656961263,1.010815469
-0.4692265385304329,-0.1209013745241932,-0.4053519820103528,-0.461348681642442,0.8214084017406498,0.0402305503529552,-0.3638453940060682,0.7579399908488078,-0.6811343964929236,0.466026820205351,0.459901487599263,0.0356037541207113,-0.1604630894888649,0.1623379154885526,-0.5730665107487387,-0.4202147579469719,0.3207237759741826,0.536357977573954,0.535911731246682,0.1013960141814446,0.6366395023898822,-0.3447861758237211,0.2429885161808792,0.2331362922418396,-0.5872630062309824,0.1812462238177847,-0.1191413826603347,0.0335237133305825,0.0076644935848582,0.2222790140916451,0.7444811526976487,0.7094852604228366,0.7576244562055057,0.7637069025980233,0.6544281528856116,0.331090587870889,0.0158523607659198,0.2438091714391524,0.6799590394120424,0.6057960179804326,0.5399734073580008,-0.4411400699548203,-0.6760469911797282,-0.3434880187625894,-0.5129084888583221,-0.4607123960584898,-0.6578971234625449,-0.2406169679495933,-0.6142648656961263,1.010815469
-0.4692265385304329,-0.1209013745241932,-0.4053519820103528,-0.461348681642442,0.8214084017406498,0.0402305503529552,-0.3638453940060682,0.7699832072262552,-0.7090112144753781,0.5050865639935384,0.5192675067074559,0.2652468130407102,-0.05631503712187,0.1622758171983072,-0.5146722190725522,-0.4107121236153399,0.3724455948046163,0.6074150751779575,0.5864854510397701,0.1097955505533693,0.6466548712218299,-0.3537001435130154,0.2527917913653368,0.244822465059077,-0.5787163404334318,0.1827444720165747,-0.1333405592135815,0.0208067992308327,-0.0054965288781432,0.2102882168794863,0.7427253505684981,0.7136232577552201,0.7638774269761451,0.7691444367641986,0.6469648720982996,0.3207462996917818,0.0158523607659198,0.238083414775196,0.6820840257167335,0.6057960179804326,0.5169994286171445,-0.4509005521352729,-0.6784047061520514,-0.3417281599474326,-0.5147159925720853,-0.4607123960584898,-0.6619264115500146,-0.2406169679495933,-0.6142648656961263,1.010815469
-0.1271594463339287,-0.2904968343442783,-0.2562494680511856,-0.3125097855561935,0.5252002573818116,0.046464533307846,-0.504090458374166,0.7932098469166821,-0.7289346472450721,0.5151720985451086,0.5404337245821051,0.2696220161785514,-0.0388815605623012,0.1651004772904969,-0.5235250408114749,-0.4265495671516933,0.3703512820033376,0.6237342720073541,0.5913203673098393,0.1013454957667339,0.6464842008096932,-0.3510198047094879,0.2517070686592576,0.2373443630574493,-0.5953724953123429,0.183390790251686,-0.1399250497291732,0.012235820652385,-0.0131336720488435,0.2036269950517278,0.7458225299648313,0.7162172071390359,0.755609419294631,0.7684488816812425,0.6474935435427052,0.3226864051301636,0.0158523607659198,0.2362589634491521,0.6844476213298082,0.6767098837300967,0.4940254498762884,-0.4562007486826802,-0.6792583285848849,-0.3367904275897977,-0.5156428214207618,-0.4619089698436188,-0.6621015979886002,-0.2406169679495933,-0.6142648656961263,1.010815469
-0.1271594463339287,-0.2904968343442783,-0.2562494680511856,-0.3125097855561935,0.5252002573818116,0.046464533307846,-0.504090458374166,0.8191549669091868,-0.7514471082482956,0.5247504373191033,0.5452372565469527,0.2555695150940417,-0.0532175020632424,0.1669107017967456,-0.5548833862823324,-0.4544376795495384,0.3566089051785777,0.619997860435791,0.5939551481127978,0.0937926562051192,0.6368579931021023,-0.3382332570936845,0.2470700720047658,0.237550961924148,-0.5866942497242721,0.1863511877136469,-0.1306772600586705,0.0204140466341501,-0.007957851384221,0.2093648777766296,0.7388669784260772,0.7070849447289178,0.7508381225467976,0.7595487838356032,0.6423770350367947,0.3244809159677253,0.0158523607659198,0.2121214996843294,0.69055451360486,0.6057960179804326,0.4710514711354321,-0.4548456117899732,-0.6966065541384451,-0.3329927532325546,-0.5459583621982232,-0.4637038305213123,-0.6978396314600711,-0.2277608749312553,-0.6142648656961263,1.010815469
0.1347230938941556,-0.5414041324125863,0.0457151274716173,-0.3226256550467937,0.6581721658109808,0.0527276764457569,-0.3613500699722313,0.8341322963647172,-0.7735835982546172,0.5614619990379722,0.5780724379259498,0.2338067012335437,-0.0409892126629386,0.1660564440958412,-0.4956511114550916,-0.4178554323419948,0.4403305466063895,0.6887001861498336,0.6682890326396373,0.1587002985472026,0.6223039012856092,-0.3342386259280049,0.243653655210785,0.2335374344686086,-0.5687145212232813,0.1863473512533248,-0.1200716538055645,0.0275231700495244,-0.0047599035668161,0.2048196336784134,0.7246705141857753,0.6935440080197967,0.7363570567828717,0.7478671981347408,0.6303431630965068,0.3167725401026083,0.0158523607659198,0.2085171047666098,0.688590159544159,0.5348821522307685,0.4710514711354321,-0.458651498144775,-0.6985186506241639,-0.3272897037971925,-0.5479068528490489,-0.4684901256618284,-0.7022192924247121,-0.2277608749312553,-0.6142648656961263,1.010815469
0.3725901934445409,-0.7042725197344528,0.2382232037336888,-0.335004620626024,0.6588332263143643,0.0594288753720411,-0.230687498675005,0.8510949455286363,-0.7967672855673487,0.5931276015520699,0.6163624769450439,0.2211506161333035,0.0067637795861825,0.1685280976578827,-0.4934694563796826,-0.4170559264747507,0.4681580379264283,0.7185080783629325,0.6919492635659755,0.1499594002936884,0.6323587215941617,-0.3422494991728498,0.2543030421203106,0.2368609570912386,-0.5807942589280682,0.1882370221689656,-0.1233077938292741,0.0280473631596848,-0.0074198074431026,0.2134015102074449,0.7464403461990037,0.7155529590104879,0.751281731450398,0.7683789360378847,0.6433220173378108,0.321703259554097,0.0158523607659198,0.1905435690793008,0.6961080715819177,0.5348821522307685,0.4710514711354321,-0.471647395120285,-0.7003895529084561,-0.3241205257868502,-0.5451022293122102,-0.5067804867859569,-0.703270411056226,-0.2277608749312553,-0.6142648656961263,1.012979184
0.4943975352204637,-0.6963158876863798,0.2451398999329963,-0.3741731011150474,0.219107278922964,0.0662911496648247,-0.3718347147324291,0.8158754808142463,-0.7816929188688013,0.5651220952322205,0.5763852017562987,0.23705251523973,-0.0196572741544616,0.1656141184592391,-0.4623332533154798,-0.3912526246446903,0.4727767569084077,0.7007586129251919,0.6876101024728188,0.1767849825909451,0.6319078032679822,-0.3446977512368245,0.2563409361725159,0.2321700882080491,-0.5913086978298916,0.1884691924357726,-0.1222220907746218,0.0287979904515693,-0.0063114865334146,0.2276159226519635,0.7582705750014641,0.7251429168565094,0.7520715738728068,0.7773127799795957,0.6508778290084352,0.3248936641030339,0.1657903907517426,0.1974126473572463,0.6924953952084806,0.5348821522307685,0.4710514711354321,-0.4687060879894564,-0.7026808874074982,-0.3224127588332344,-0.5423881936327858,-0.5103702081413439,-0.7148327160028785,-0.4482923167073607,-0.5852737976215548,1.012979184
0.2288765201724756,-0.335581489516412,-0.192068430694794,-0.3959304186603536,-0.1549570550888238,0.0615284236046607,-0.3781854750417183,0.8728769254145234,-0.8520894488065207,0.6144068257128881,0.6255093772428061,0.2010993516153941,-0.0097952264735815,0.1681528379633564,-0.5124687872533414,-0.4021252970273419,0.5343832432079763,0.7761074419901497,0.7626774161298382,0.2055574777307508,0.6420565288988141,-0.3552335018719946,0.2628066718206105,0.2295703459512585,-0.5937814717060648,0.1896103140815962,-0.1637450044971319,-0.0123124787745066,-0.0421550856225951,0.1955650380996564,0.7374695845926968,0.7141022068454791,0.7367199102801408,0.7681749400826102,0.6275004349422753,0.3013369495462284,0.1657903907517426,0.1586073538418229,0.7037000341537661,0.3930544207314403,0.5859213648397131,-0.4574787166711986,-0.7008718979663993,-0.3142505268826203,-0.5460331724373018,-0.5145582163892954,-0.6561452590766884,-0.4482923167073607,-0.6328106224791242,1.012979184
0.2288765201724756,-0.335581489516412,-0.192068430694794,-0.3959304186603536,-0.1549570550888238,0.0615284236046607,-0.3781854750417183,0.9079715119185052,-0.9077500613972662,0.6430644880697144,0.6703678960989825,0.2104977908875714,-0.0178368199095417,0.1697220353139748,-0.4989484734126043,-0.3672541386506543,0.6268918527603673,0.871944497043501,0.8515297140045218,0.2815291906608204,0.6229079387980181,-0.3455264805219862,0.2543368941815887,0.2170513464411281,-0.5901460583229677,0.1900791609992179,-0.1429192900282891,0.0092629398375091,-0.0208464881320586,0.2066200870775848,0.732713854011056,0.7098729055786194,0.7293615346145303,0.7635365239078662,0.632903427013769,0.3099247089352204,0.1657903907517426,0.1191392070521914,0.7112891305158561,0.3930544207314403,0.562947386098857,-0.4670236167872851,-0.70586625326662,-0.3105416266614316,-0.5476257536283339,-0.5241308066703275,-0.6584226827783017,-0.4482923167073607,-0.6955890750376632,1.012979184
0.4044916851432351,-0.4072337911379318,-0.2296697616175313,-0.3444145638039237,-0.4412256751191838,0.0614756375780496,-0.342776148730384,0.8996488633461571,-0.9279627521960916,0.6611813318146836,0.6207784746618354,0.1964655929461012,-0.0814970658398712,0.169237462500799,-0.5752569613290878,-0.3756903425835901,0.6248797247334681,0.7919810086266826,0.8469451979801365,0.2434998231181724,0.626464590310932,-0.3627969076677998,0.2734786156234395,0.2225294579964348,-0.575207831389307,0.1837578892088419,-0.161136605559306,-0.0063626562373347,-0.0376843943377846,0.189579386444418,0.7307684420246336,0.7112508734954242,0.7225251547998802,0.7663752472182496,0.6163852042844976,0.2905391761849885,0.1657903907517426,0.1443962879830669,0.7135329185901027,0.3930544207314403,0.5169994286171445,-0.4841871642605612,-0.7046587046952801,-0.3153255440674309,-0.5481245909484379,-0.5564382988688109,-0.6652549538831418,-0.4482923167073607,-0.6955890750376632,1.012979184
0.3669652817000764,-0.5008099331592157,-0.2518197627760973,-0.1035339584919764,-0.4421514079757011,0.0575475528439576,-0.3363754105434469,0.8385566642744398,-0.8605515396394027,0.5920532235734854,0.5507146696298832,0.1995765909174394,-0.1783686482372477,0.1634493230813669,-0.5243461862692567,-0.324559916390076,0.6147348135704945,0.7665370861874744,0.8251959001610901,0.3016529202145502,0.6117343456235012,-0.3339273539587755,0.268782392721239,0.2216203436548865,-0.5632746589192967,0.1761778335500763,-0.1439100720473741,0.0044214586550054,-0.0240671051134657,0.2056544737413401,0.7237869524189068,0.701809206348931,0.7131879683277371,0.7544414971657307,0.6083642173977376,0.2972381890836852,0.1657903907517426,0.1865572827942649,0.7281875008423975,0.3930544207314403,0.5169994286171445,-0.4927677203271426,-0.7093365733524473,-0.3341783034988314,-0.5515812298654257,-0.5803697745713913,-0.6803209876015069,-0.4482923167073607,-0.6636136323083565,1.012979184
0.3669652817000764,-0.5008099331592157,-0.2518197627760973,-0.1035339584919764,-0.4421514079757011,0.0575475528439576,-0.3363754105434469,0.8546421284424845,-0.8616816661481262,0.5881526475255751,0.5612666409085236,0.1951025359461462,-0.1758143750199891,0.1626496823978984,-0.5496442573515927,-0.3448865991983636,0.5686636001814231,0.7500599020778524,0.7913126470638089,0.2787438614017239,0.626597153610888,-0.3409917251938695,0.2766423921564281,0.2351023760116748,-0.5605430253492556,0.1802981008547328,-0.1547192727697014,-0.0070277983257539,-0.0383709487196529,0.1956468112728801,0.7210019490410939,0.7038333911763005,0.7190024968390563,0.755047991756584,0.6029636085472698,0.2905947356854504,0.2772308184438837,0.1909935188474802,0.729440223316154,0.5348821522307685,0.5169994286171445,-0.491674634397985,-0.6976333637126277,-0.3299394043657201,-0.5500191903511433,-0.5821646352490848,-0.6726127843037387,-0.4482923167073607,-0.6636136323083565,1.012979184
0.523500571014989,-0.5482084101504758,-0.2720136041633323,-0.0921440572167846,-0.5201848683568281,0.0615305936994733,-0.6744757528104812,0.8497191310045734,-0.8946354970977647,0.6077607279364476,0.5853777122536472,0.1959538926008303,-0.0727370465050459,0.1628441211396926,-0.5482362108553509,-0.3810007383331918,0.5567688734343235,0.748140735588996,0.7808366623696641,0.2324215977354549,0.6395827697274421,-0.3405419035623306,0.2738935230896237,0.237784877118614,-0.6050966006313253,0.1821314169186316,-0.1758359167067824,-0.0261453679750294,-0.0567781591729312,0.1771635732276015,0.7147802548157601,0.7049078847476158,0.721577808533105,0.7564219145444033,0.6141637900423232,0.3031733212568363,0.2772308184438837,0.1870257173577148,0.7313132519693258,0.5348821522307685,0.5169994286171445,-0.4927677203271426,-0.6953065313193916,-0.3341783034988314,-0.5513557195813357,-0.5779766270011332,-0.6738390893738383,-0.4482923167073607,-0.6819462194731589,1.012979184
