gndvi_median_res10,datt1_median_res10,fs_median_res10,siwsi_median_res10,ndmi_median_res10,si_median_res10,w_median_res10,evi_median_res10,B2_median_res10,B3_median_res10,B4_median_res10,B5_median_res10,B7_median_res10,B8_median_res10,B8A_median_res10,B11_median_res10,B12_median_res10,gndvi_median_res100,fs_median_res100,siwsi_median_res100,ndmi_median_res100,si_median_res100,w_median_res100,evi_median_res100,B2_median_res100,B3_median_res100,B4_median_res100,B5_median_res100,B6_median_res100,B11_median_res100,B12_median_res100,gndvi_median_res250,fs_median_res250,siwsi_median_res250,ndmi_median_res250,si_median_res250,w_median_res250,evi_median_res250,B2_median_res250,B3_median_res250,B4_median_res250,B5_median_res250,B6_median_res250,B7_median_res250,B8_median_res250,B8A_median_res250,B11_median_res250,B12_median_res250,gndvi_median_res500,fs_median_res500,siwsi_median_res500,ndmi_median_res500,w_median_res500,evi_median_res500,B2_median_res500,B3_median_res500,B4_median_res500,B5_median_res500,B6_median_res500,B7_median_res500,B8_median_res500,B8A_median_res500,B11_median_res500,B12_median_res500,lst_median_res10,lst_median_res250,lst_median_res500,polygon_density_250,mean_number_of_floors_250,units_density_250,population_density_250,air_temperature_at_surface [degC],UHI Index
0.456313725490196,0.5895325872284397,0.7919278014539985,0.0230222875336762,0.0756575136137179,0.2773109243697479,-812.34775,1.923758865248227,688.0,866.5,802.0,1425.5,2001.0,2321.0,2088.5,1994.5,1579.5,0.2307142502734738,0.7972210299913469,0.0339343955236504,0.0485160955603122,0.459792507399636,-477.5253846153845,1.1895640421888527,1406.076923076923,1579.6153846153843,1617.7692307692307,1712.2692307692307,2103.076923076923,2184.8846153846152,1780.5,0.3011950686267565,0.8008309607629779,0.0455908356780844,0.0186096478862996,2.044200574050211,-788.4701196202531,1.378569886633143,1182.7151898734178,1344.9050632911392,1385.892405063291,1663.4556962025315,2225.462025316456,2437.7025316455697,2444.1329113924053,2548.778481012658,2315.7088607594937,1907.8417721518988,0.2893843372962631,0.811940615999757,0.0433888441134325,0.0167710661814145,-773.1310468253969,1.0779611722871594,1206.868253968254,1379.6253968253968,1423.2222222222222,1702.5492063492063,2254.6492063492065,2463.2174603174603,2460.0222222222224,2566.688888888889,2325.606349206349,1920.4603174603171,39.330478580000005,39.11654946746838,39.53672624714288,31.0,3.4490098714861555,1689.0,4083.0,26.644575791059772,1.010815469
0.416952474277315,0.5615558912386707,0.7919278014539985,0.0230222875336762,0.0419118530082862,0.3708609271523179,-836.8163000000001,1.971705137751303,741.5,892.5,845.0,1425.5,2001.0,2169.0,2088.5,1994.5,1579.5,0.2307142502734738,0.7972210299913469,0.0339343955236504,0.0485160955603122,0.459792507399636,-477.5253846153845,1.1895640421888527,1406.076923076923,1579.6153846153843,1617.7692307692307,1712.2692307692307,2103.076923076923,2184.8846153846152,1780.5,0.3114576902725674,0.7966115083018082,0.0506395688813402,0.0254264536345199,1.867584627666933,-779.350156875,1.406979117395634,1163.26875,1327.10625,1363.18125,1648.725,2228.74375,2446.6875,2462.20625,2561.16875,2303.5,1889.9625,0.2890937735625645,0.8109290662156813,0.043615101967928,0.016874984745683,-771.4552213375797,1.071591599285046,1219.5461783439491,1393.7691082802548,1438.4012738853503,1715.8073248407643,2268.375796178344,2478.6146496815286,2475.742038216561,2580.2866242038217,2338.366242038217,1929.8312101910828,39.330478580000005,39.09023449925002,39.54450759031849,32.0,3.4939458324308554,1727.0,4083.0,26.644575791059772,1.010815469
0.3039816232771822,-0.1187762447510498,0.8782816229116945,-0.0634517766497461,-0.150093574547723,0.1550802139037433,-1396.7777,2.589313451382417,815.5,909.0,869.5,1802.0,1960.0,1703.0,2029.5,2304.5,2024.0,0.1964941430977346,0.8102744700058347,0.0094139834462855,0.0274617772176709,0.1754457670765062,-491.9862153846153,1.198932947205537,1499.7307692307693,1646.0384615384614,1710.1538461538462,1764.6153846153843,2070.3076923076924,2223.4615384615386,1836.8076923076924,0.3173478727769577,0.7908020762710457,0.0555662714860076,0.0281310698793808,1.853357374840786,-775.9871775,1.4202173083756928,1150.3875,1313.38125,1347.15625,1639.25625,2241.55625,2469.7125,2477.38125,2584.975,2300.7,1876.6,0.2896280335621237,0.8110118368223896,0.0432849405002093,0.0162100359249818,-774.737676984127,1.0734733891439128,1217.4095238095238,1391.3746031746032,1436.1190476190477,1714.3968253968253,2267.5761904761903,2478.379365079365,2473.593650793651,2579.625396825397,2339.296825396825,1930.5873015873017,39.145905500000026,39.04804331487502,39.56172119657145,33.0,3.4888085471153616,1718.0,4083.0,26.644575791059772,1.010815469
0.275974025974026,0.7574316290130797,0.8007331762241424,-0.0131317150815758,0.0143244289585753,1.119205298013245,-653.7995000000001,1.420608108108108,964.0,1115.0,1124.0,1328.0,1661.5,1965.0,1860.0,1909.5,1529.0,0.1842119295573098,0.809225351061989,0.0083344017256344,0.0205605551268358,0.1426704143328817,-465.273175,1.1616352447773246,1501.0416666666667,1632.875,1708.0833333333333,1704.9166666666667,2009.625,2162.0,1786.8333333333333,0.3133209686397684,0.7917841909588049,0.0531991641040403,0.0257843258703318,1.884715573027073,-780.3968410256409,1.4097910729995515,1163.0641025641023,1325.9038461538462,1361.5961538461538,1649.474358974359,2245.679487179488,2470.6153846153848,2478.942307692308,2586.269230769231,2312.3205128205127,1889.275641025641,0.2897093864808353,0.8119876361368553,0.0427401244666224,0.0165381847496622,-780.8633812500001,1.0679332178655914,1231.9134615384614,1406.8413461538462,1454.3301282051282,1734.673076923077,2283.152243589744,2493.788461538461,2492.269230769231,2594.9102564102564,2358.778846153846,1952.1153846153843,38.53066190000001,39.03026249000003,39.57724428673079,33.0,3.522331258919457,1602.0,3900.0,26.644575791059772,1.010815469
0.1885782272456871,0.1737588652482269,0.7585371227142542,-0.0441683919944789,-0.0636203866432337,1.6194690265486726,-809.5694000000001,0.6818181818181818,1138.0,1364.0,1434.0,1900.0,2057.5,1998.0,2077.5,2269.5,1721.5,0.1902980355118249,0.8092507310365402,0.0122293295117438,0.0354504785368693,-0.8443595480004926,-458.3129,1.161227438581661,1567.6818181818182,1710.3181818181818,1786.4545454545455,1777.909090909091,2086.5454545454545,2238.6363636363635,1852.272727272728,0.3070388757803122,0.7928110411993925,0.0496022983956812,0.019868555341757,1.9049611025941973,-785.8360025974026,1.404387737949797,1166.3636363636365,1326.0974025974026,1362.3961038961038,1642.3051948051948,2232.064935064935,2454.5,2454.188311688312,2569.3376623376626,2309.525974025974,1888.824675324676,0.2881093721246309,0.8126723420243632,0.0422023738426199,0.0163579032709037,-782.6990985530548,1.073925240164309,1243.644694533762,1419.2363344051446,1466.6897106109325,1747.088424437299,2291.467845659164,2500.840836012862,2500.5434083601285,2601.0,2369.3344051446948,1963.959807073955,38.53066190000001,39.08433675012989,39.62399967369777,32.0,3.483169501670337,1520.0,3739.0,26.644575791059772,1.010815469
0.1556213017751479,0.1274038461538461,0.7585371227142542,-0.0441683919944789,-0.0749555950266429,2.235955056179775,-761.9429,0.5750622062482721,1249.0,1427.0,1537.0,1900.0,2057.5,1953.0,2077.5,2269.5,1721.5,0.1639128633347484,0.8328550538190104,-0.0171311927284791,0.0028024445262886,-0.3378725507204949,-536.0540681818181,1.0751935386200524,1604.0,1732.4545454545455,1828.590909090909,1806.3636363636365,2038.9545454545453,2290.0,1935.3181818181813,0.3231202301170286,0.7804434044929442,0.0586748695136347,0.0323136642377049,1.8234972885253824,-752.1551566666666,1.4456753520480423,1137.66,1297.9333333333334,1329.7333333333331,1612.7066666666667,2246.9933333333333,2484.793333333333,2504.54,2603.2266666666665,2288.526666666666,1840.28,0.2908587777375506,0.8115442517012136,0.0431370425620593,0.0167814833930898,-786.7791110932476,1.084102314449923,1237.451768488746,1412.6672025723474,1458.7604501607716,1742.2765273311898,2292.872990353698,2505.519292604501,2504.064308681672,2606.1816720257234,2370.7041800643087,1962.8102893890675,38.77675934000001,39.039605078000015,39.6428372501608,30.0,3.4446613560068355,1523.0,3739.0,26.644575791059772,1.010815469
0.1556213017751479,0.1274038461538461,0.7585371227142542,-0.0441683919944789,-0.0749555950266429,2.235955056179775,-761.9429,0.5750622062482721,1249.0,1427.0,1537.0,1900.0,2057.5,1953.0,2077.5,2269.5,1721.5,0.1639128633347484,0.8328550538190104,-0.0171311927284791,0.0028024445262886,-0.3378725507204949,-536.0540681818181,1.0751935386200524,1604.0,1732.4545454545455,1828.590909090909,1806.3636363636365,2038.9545454545453,2290.0,1935.3181818181813,0.3245345093299802,0.7781381885344548,0.0615866129769489,0.036714585185246,2.3924458184702404,-734.3981272727273,1.4453616490104926,1154.0584415584417,1313.0974025974026,1343.428571428571,1615.474025974026,2259.993506493506,2503.5974025974024,2529.9155844155844,2622.1753246753246,2290.7727272727275,1838.62987012987,0.2918939919213408,0.8109325518586675,0.0437482835246276,0.0175111574178159,-785.4509755663431,1.0875347540013909,1234.2135922330096,1409.766990291262,1455.1019417475727,1739.2297734627832,2292.454692556634,2506.7815533980583,2506.061488673139,2608.0032362459547,2368.7168284789645,1959.5404530744336,38.77675934000001,39.02611943545457,39.64783454699031,30.0,3.4163473045067696,1523.0,3739.0,26.644575791059772,1.010815469
0.1352785145888594,-0.7040816326530612,0.7772223429689198,-0.0433106575963718,-0.1466666666666666,1.6735751295336787,-996.6578000000002,0.5377861398557542,1111.0,1304.0,1369.0,1953.5,1996.0,1712.0,2109.5,2300.5,1788.0,0.2106728250898336,0.8167258709445354,-0.0042274906145163,0.0051500901614847,0.4015549997710637,-607.9795624999998,1.1553363366390996,1422.5833333333333,1570.1666666666667,1657.0416666666667,1684.625,1993.1666666666667,2253.7916666666665,1875.8333333333333,0.3272620990926619,0.7764906613598147,0.0623384481519007,0.0382836789702781,2.403285533831949,-731.425755263158,1.4596310346483867,1151.5723684210527,1308.6776315789473,1338.2631578947369,1610.8618421052631,2259.467105263158,2503.8486842105262,2535.743421052632,2623.986842105264,2288.5131578947367,1833.5526315789475,0.2918763509902516,0.811116483737404,0.0436806503164897,0.0170442315157112,-788.0393101941748,1.0890154487720052,1232.7119741100323,1407.812297734628,1452.9789644012944,1737.537216828479,2293.1925566343043,2507.5728155339807,2503.42071197411,2607.770226537217,2368.8576051779937,1960.153721682848,38.77675934000001,39.02182237921055,39.65339297757284,31.0,3.400972035618486,1521.0,3739.0,26.716900452034164,1.010815469
0.0854016025014657,2.38695652173913,0.7772223429689198,-0.0433106575963718,0.0938453963564746,2.3142857142857145,83.37180000000012,0.9913793103448276,2200.0,2340.0,2432.0,1953.5,1996.0,2777.0,2109.5,2300.5,1788.0,0.2106728250898336,0.8167258709445354,-0.0042274906145163,0.0051500901614847,0.4015549997710637,-607.9795624999998,1.1553363366390996,1422.5833333333333,1570.1666666666667,1657.0416666666667,1684.625,1993.1666666666667,2253.7916666666665,1875.8333333333333,0.3303089300000304,0.7746290398360753,0.0630524739649175,0.0386397743387035,2.368469981941632,-733.8700038961039,1.468775777990162,1142.7662337662337,1300.5454545454545,1328.012987012987,1602.7402597402595,2256.012987012987,2503.1103896103896,2534.409090909091,2624.974025974026,2286.493506493506,1827.2792207792209,0.2908813614973813,0.8119939301715758,0.0433915303800208,0.0170571313614456,-786.690727419355,1.0957976263475937,1234.8209677419354,1409.6774193548388,1454.417741935484,1738.9951612903226,2291.535483870968,2504.7870967741937,2501.8967741935485,2604.78870967742,2367.4951612903224,1960.7209677419355,38.77675934000001,38.96497238935066,39.66775445996776,30.0,3.4049031340069025,1518.0,3778.0,26.716900452034164,1.010815469
0.0854016025014657,2.38695652173913,0.7772223429689198,-0.0433106575963718,0.0938453963564746,2.3142857142857145,83.37180000000012,0.9913793103448276,2200.0,2340.0,2432.0,1953.5,1996.0,2777.0,2109.5,2300.5,1788.0,0.2464717015229842,0.79286361838555,0.021905275937338,0.0278659189236492,0.3512996377977239,-575.6912192307692,1.2358540119516674,1343.4615384615386,1496.0384615384614,1566.0,1622.7692307692307,2039.7692307692307,2210.269230769231,1797.3076923076924,0.332067772907989,0.7727985084583682,0.0657891701000135,0.0410739115727293,2.314551866534071,-731.7851056249999,1.4644603091654171,1159.4,1319.46875,1346.7875,1613.39375,2277.05625,2528.175,2558.94375,2652.825,2303.85,1841.11875,0.2893770132768187,0.8122680522393516,0.0431785144388792,0.0168065303496659,-783.8967119808308,1.0957888371375295,1237.2396166134183,1411.2987220447285,1455.3067092651756,1737.8402555910543,2288.153354632588,2500.656549520767,2497.271565495208,2600.8753993610226,2364.290734824281,1958.2843450479236,38.77675934000001,38.95648310412501,39.66313491945689,29.0,3.393862689461133,1510.0,3778.0,26.716900452034164,1.010815469
0.0968253968253968,0.6530054644808743,0.7772223429689198,-0.0433106575963718,-0.0520178346861781,2.6194690265486726,-567.5204000000001,0.1983524821157598,1481.0,1707.0,1890.0,1953.5,1996.0,2073.0,2109.5,2300.5,1788.0,0.2789877100239701,0.7773742060724375,0.0385654032863516,0.04177287581667,0.2898012765725407,-575.5306999999999,1.3220032420539591,1276.321428571429,1429.071428571429,1485.678571428571,1576.928571428571,2082.428571428572,2197.1071428571427,1752.2857142857142,0.3340597592144084,0.7708813812595762,0.0681497107024384,0.0439124282415696,2.2831959829880883,-723.6433183544304,1.4769464054350407,1160.012658227848,1320.892405063291,1346.253164556962,1613.626582278481,2284.0506329113923,2537.1518987341774,2569.5886075949365,2661.6898734177216,2301.512658227848,1835.3101265822784,0.2904163052663131,0.8117183251062352,0.0438425110505076,0.0170140480859042,-785.7738801282051,1.100118013835584,1236.5016025641023,1411.4182692307693,1454.5673076923076,1740.0208333333333,2293.339743589744,2507.3701923076924,2502.038461538461,2607.746794871795,2367.746794871795,1959.8429487179487,38.77675934000001,38.91415076417723,39.68081467480772,29.0,3.3561630666913618,1446.0,3778.0,26.716900452034164,1.012979184
0.0890619708770741,0.268361581920904,0.8503314635390107,-0.054442801451808,-0.0989072569347156,1.8269230769230769,-703.1927000000002,0.2653673163418291,1137.0,1345.0,1431.0,1560.5,1731.0,1608.0,1758.5,1961.0,1667.5,0.2956385565183145,0.7781309124931425,0.0391639913651085,0.0307646902304828,0.0952133405823942,-682.3053,1.4102232238180088,1143.5,1285.8461538461538,1326.6538461538462,1495.2307692307693,2036.3461538461536,2168.730769230769,1735.576923076923,0.3299238078808328,0.7721279249181632,0.0660620152376185,0.0409488334031971,2.322593481708416,-728.1480538461539,1.4622258048781032,1168.7564102564102,1329.6858974358977,1357.173076923077,1621.1410256410256,2285.2115384615386,2536.00641025641,2563.25,2660.0641025641025,2308.685897435897,1843.794871794872,0.2903696971927789,0.8115503196282879,0.0439695751488466,0.0167211544901146,-787.4078038338658,1.1006499086225137,1236.7492012779553,1411.5894568690096,1454.8753993610223,1743.632587859425,2296.1581469648563,2510.2955271565497,2502.290734824281,2610.7396166134185,2369.758785942492,1960.8514376996804,39.15615956000005,38.93032922576925,39.67231880067095,29.0,3.364695464993013,1440.0,3109.0,26.716900452034164,1.012979184
